atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
8.0,Hoi An,9.0,Vietnam,"Hi Hop Yen Homestay offers rooms with free Wi-Fi. Located 500 metres from downtown Hoi An, the homestay features a 24-hour front desk and is a 5-minute walk from the daily local market. The property is 500 metres from Tra Que Village and 700 metres from Chuc Thanh Pagoda. An Bang Public Beach is about 2 km away. Great property facilities including: Wooden beds | new comfortable pillows and beds | TV with international channels | fridge | hot and cold shower in private bathroom | high power shower | hi-speed Wi-Fi internet entire guesthouse | relaxing area in room | bed lamp | reading lamp, table and chair | air conditioning with remote control or fan. Guests have access to a garden and shared kitchen. They can also relax at the shared lounge, or make ticketing and tour arrangements. Breakfast is served daily from 07:00 – 10:30.  View House Rules  ",4.9,10.0,Hotel,7.0,Hi Hop Yen Homestay,US$4.75,9.1,Superb,49,10.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, BBQ, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Hair Dryers, Outdoor Terrace, Parking, Safe Deposit Box, Self-Catering Facilities, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Meals Available, Restaurant, Tea & Coffee Making Facilities, DVD's",10.0,10.0
,Hoi An,,Vietnam,"Hoi An Ancient town is known as one of UNESCO’s as the World Heritage Sites Viet Nam. In fact, within central Viet Nam itself, there is 4 UNESCO’s Heritage site that you could visit in your single journey! VENUS HOTEL & SPA is located in the town itself and it is accessible to most of the popular tourist sites; such as the Japanese Covered Bridge.  This “Venice of the East” old town offers a charming walking opportunity where lots of secrets once hidden at every corner of this sleeping trading port back.  Furthermore, one of the most popular An Bang Beach for foreigner and local alike is about 4km away where you could cycle in late afternoon and enjoy the sunset while having a beer or two.  The hotel offers an outdoor pool and modern rooms. Venus architecture is based on the Hoi An charm mixed with modern influences which is only visible in this part of the country. The hotel offers 40 spacious rooms to all our distinguish guest who are either coming for visiting, honeymooning or spending family vacation.  Come and stay in Venus Hotel & Spa and let us spoilt you with our great hospitality and leave behind a perfect memory for your perfect vacation.  View House Rules  ",1.2,,Bed and Breakfast,,Hoian Venus Hotel & Spa,US$7.00,,No Rating,102,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Cable TV, Card Phones, Cots Available, Dryer, Elevator, Fitness Centre, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Swimming Pool, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Business Centre, Currency Exchange, Direct Dial Telephone, Express check-in / out, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Room service (limited hours), Tours/Travel Desk, Wake-up calls, Café, Minibar, Restaurant, Tea & Coffee Making Facilities, Pool Table, Wi-Fi",,
10.0,Hoi An,10.0,Vietnam,"In Happy Town, we provides guests dorm rooms which has 3 beds in each mixed room, twin/family room and double room. You can also use our shared kitchen. The receptionist is always available for guests to contact for several kinds of service: scooter renting, tours booking, laundry service and tickets with reasonable price and more information. Activities mostly recommended to do: -Visiting Japanese Covered Bridge -Taking cooking class tours -Snorkeling or diving in Cham island (about 16 km from Cua Dai Coast) We also recommend some tours to: -My Son Sanctuary -Marble Mountain -Bana Hills -Easy rider tours **Things to note & policies** Cancellation notice: 1day before the arrival Check in from: 14:00 Check out before: 11:00 Reception time: 6:00 - 22:00 Payment on arrival: cash and credit card Tax included in room rate Breakfast included No smoking in room but have smoking area Child friendly: 5 - 10 years old: 50%  View House Rules  ",0.7,9.3,Hotel,10.0,Happy Town,US$15.00,9.8,Superb,3,9.3,"Free Breakfast, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Common Room, Fridge/Freezer, Hair Dryers, Hot Showers, Security Lockers, Express check-in / out, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Meals Available, Tea & Coffee Making Facilities, Wi-Fi",10.0,10.0
6.0,Hoi An,9.0,Vietnam,"Lagoon Homestay is located in Hoi An featuring air-conditioned accommodation with views of the city and free WiFi. The homestay offers a flat-screen TV and a private bathroom with a hairdryer, free toiletries and bidet. A breakfast is available each morning at Lagoon homestay. A bicycle rental service is also available at the accommodation. Lagoon Homestay is closed to some popular points of interest, including Hoi An Historic Museum, Assembly Hall of Chaozhou Chinese Congregation and Cam Pho Temple. The nearest airport is Da Nang International, 23 km from the homestay, and the property offers a paid airport shuttle service. **Things to note & policies** Free cancellation: 3 days before the arrival Check in from: 11:00 Check out before: 12:00 Reception time: 24/24 Payment on arrival: cash and credit card Tax included in room rate Breakfast not included No curfew No smoking Child friendly Pets are not allowed  View House Rules  ",1,8.0,Hostel,9.0,Lagoon Homestay,US$5.57,8.6,Fabulous,3,9.0,"Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Book Exchange, Breakfast Not Included, Cable TV, Dry Cleaning, Fridge/Freezer, Hair Dryers, Hot Showers, 24 Hour Reception, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Laundry Facilities, Shuttle Bus, Tours/Travel Desk, Minibar, Wi-Fi",10.0,9.0
8.0,Hoi An,10.0,Vietnam,"Just 30 km from Da Nang international airport, 5 minutes walking to Hoi An ancient town, located in the peaceful and quite place, Nhi Nhi hotel – an ideal address for staying and relaxing, shopping and sightseeing nearby. With the impressive architect style, the hotel offers 24 well – appointed rooms that vary from superior to deluxe room, each room has private balcony or window and facilities. A swimming pool encompassed by row of rooms looks like a sky-well, sunshine streams through the window creating a comfortable feeling, especially when sitting in the private balcony. Nhi Nhi Restaurant serves many local specialties as well as European and Asian dishes for breakfast, lunch and dinner. Our restaurant is always available for you to enjoy the Vietnamese cuisine and Hoi An specialties. The difference at our hotel is the staff ,they are so nice and always available with smiling to help you. Honor to serve you!  View House Rules  ",0.3,10.0,Bed and Breakfast,10.0,Nhi Nhi Hotel,US$7.50,9.4,Superb,55,10.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Adaptors, Air Conditioning, Bicycle Parking, Ceiling Fan, Cots Available, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Indoor Swimming Pool, Iron / Ironing Board, Key Card Access, Outdoor Swimming Pool, Parking, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Laundry Facilities, Luggage Storage, Postal Service, Room service (limited hours), Tours/Travel Desk, Towels for hire, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Pool Table, Wi-Fi",10.0,8.0
10.0,Hoi An,10.0,Vietnam,"Loongboong Homestay is a beautiful house located in the heart of Tra Que Vegetable Village - the beautiful picturesque village of Hoi An ancient town with vast rice fields, green vegetable garden and small houses after the bamboo trees. This tranquil village will be a wonderful place for guests who want to escape from the noisiness and denseness of Hoi An town. When fog is still sticky on the leaves and going cycling around town, you'll hear the subtle smell of typical spice vegetables of Hoi An. Rooms equipped with air-conditioning and hot showers, WiFi available throughout the property. Terms & Conditions Cancellation policy: 2 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 20:00 . Check out from 08:00 to 12:00 . Reception hours: 08:00 to 22:00 . Taxes included. Breakfast not included. No curfew. Pet friendly. Child friendly only if with the guardian check in to private rooms. Non smoking except for specific areas. Cash only.  View House Rules  ",0.4,10.0,Hotel,10.0,Loongboong Homestay,US$17.63,10.0,Superb,1,10.0,"Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Breakfast Not Included, Ceiling Fan, Children's Play Area, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Outdoor Swimming Pool, Outdoor Terrace, Parking, Self-Catering Facilities, Washing Machine, 24 Hour Security, Airport Transfers, Bicycle Hire, Express check-in / out, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Café, Meals Available, Restaurant, Board Games, Wi-Fi",10.0,10.0
5.0,Hoi An,6.0,Vietnam,"We are a friendly local family. Welcome to our house. Our homestay has rooms which are very clean, quiet and comfortable with Aircondition, wifi, hot water to enjoy Hoi an old town and beautiful beaches. This is one of the best beauty spot in Vietnam with beautiful ancient houses and very nice beaches. we have tour information, bus ticket and try to help you all the time while you are staying with us. we hope you can come to Hoi an and stay with our homestay.  good trip and see you soon !!! Terms and conditions: Free Cancellation:1 Day before the arrival without being charged by the property Check in from 2 pm Check out Before 12nn Payment on Arrival: Cash Only Tax Included Breakfast Not Included NO smoking in Room, but have a smoking area Reception working hours 7am-9pm  View House Rules  ",3.5,6.0,Bed and Breakfast,5.0,Trung Truc,US$9.64,5.4,Rating,11,6.0,,5.0,5.0
,Hoi An,,Vietnam,"Hoi An Waterway Resort is located in the Cam Chau district in Hoi An away from the dust of the city. It is around 2 km from Hoi An Town. You will feel a quiet and peaceful time after your stressful. Boasting barbecue facilities, the resort has a year-round outdoor nice pool with a beautiful garden. Guests can enjoy a meal at the on-site restaurant or have a drink at the bar. Free WiFi access is available throughout the property. All units at the resort include air conditioning, flat screen TV with cable channels and computer. Certain units have a seating area for your convenience. All units offer an en suite bathroom com equipped with a shower, hairdryer and free toiletries. For your comfort, you will find bathrobes and slippers. A shared lounge and vending machine are featured at the property. Guests can enjoy various activities in the surroundings, including cycling and hiking. Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 noon Payment on Arrival:Cash and Credit Card Tax Included Breakfast Included No Curfew Reception working hours 24 hours  View House Rules  ",2.3,,Bed and Breakfast,,Hoi An Waterway Resort,US$10.67,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Cots Available, Dryer, Hair Dryers, Hot Showers, Hot Tub, Key Card Access, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Currency Exchange, Fax Service, Housekeeping, Laundry Facilities, Luggage Storage, Reception (limited hours), Room service (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hoi An,,Vietnam,"Vinh Trinh Villa and Restaurant is located just outside the ancient town. We have 08 room which was beautiful spacious rooms with own balcony and bathtub. Comfortable large beds, very clean rooms, large bathrooms with great shower. Nice pool for you to cooling off after long day discovers around. The free bicycle is always waiting for you. The restaurant is on site to serve you if you don’t want to go out. The villa is suitable for almost guest who would like to have a luxury room, professional service but reasonable price. With various experiences, we believe that can bring you and your family a satisfied, memorable day in Hoi An. Terms and Conditions: Free Cancellation: 3 Days before the arrival without being charged by the property Check in from 2:00 PM Check out Before 11:30 AM Payment on Arrival: Cash and Credit Card Tax Included Breakfast Included Reception working hours 24hours  View House Rules  ",3,,Hotel,,Vinh Trinh Villa and Restaurant,US$28.81,,No Rating,6,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, Cable TV, Card Phones, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Swimming Pool, 24 Hour Security, Bicycle Hire, Business Centre, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities",,
,Hoi An,,Vietnam,"Quality Time in Hoi An Hoi An Seaside Villa - new member on Accommodation in Hoi An, the Ocean is on your doorstep and a UNESCO World Heritage just a short bicycle or boat ride away. Hoi An Seaside Villa in Hoi An is a modern boutique hostel at the Beach. This fishing village with smiling fishermen and friendly people will make your pleasant stay We always have a family member on duty at reception so you’re more than welcome to ask us all regarding Hoi An and surroundings. Some Vietnamese sentences are ready to give you so you could interact with local people with fun. Even we can share with you some Vietnamese stories if you have time and would love to hear about our stories. Come and experience great commodities in my beautiful Villa - Luxury private rooms and dorms with amazing mattress and cool air - Unique experiences discovering the local culture: cooking lesson, local farmers visit, city food tasting, Hoi An hidden places ... - Free bicycles to visit the Old Town - Beautiful swimming pool to chill - Minute-made local food in my Table d'Hôte -Best pieces of advice and arrangements for exploring Viet Nam A true piece of Heaven in Hoi An, very resourceful for you after traveling for a long time. And if you are searching to party, feel free to take the bikes (FREE) to experience some good fiesta in the Old Town and then have the best sleep of your life! Terms & Conditions: Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . Payment upon arrival by credit cards, debit cards. Taxes included. Breakfast included. No curfew. Pet friendly. Child friendly. Non-smoking, but has smoking areas. Extra service fee may apply to the credit card payment upon arrival. The hotel might pre-authorize the credit card before arrival.  View House Rules  ",3.1,,Hotel,,Hoi An Seaside Villa,US$10.00,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Cable TV, Card Phones, Dry Cleaning, Dryer, Hair Dryers, Hot Showers, Key Card Access, Outdoor Swimming Pool, Parking, Reading Light, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Express check-in / out, Housekeeping, Internet Access, Internet café, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Room Service  (24 hours), Tours/Travel Desk, Towels for hire, Wake-up calls, Café, Meals Available, Mini-Supermarket, Minibar, Tea & Coffee Making Facilities, Pool Table, Wi-Fi",,
,Hoi An,,Vietnam,"Featuring free WiFi, Trendy Life Villa is located in Hoi An, within 1.8 km of Assembly Hall of Chaozhou Chinese Congregation. 2 km from Hoi An Historic Museum, the hotel offers free bikes and a garden. Guests can enjoy pool views. At the hotel, every room includes a terrace with a garden view. Each room includes a private bathroom with a bidet and free toiletries. Guest rooms include a desk. The area is popular for cycling and hiking, and bike hire is available at Trendy Life Villa. When guests need guidance on where to visit, the reception will be happy to provide advice. Japanese Covered Bridge is 2.7 km from the hotel. The nearest airport is Da Nang International Airport, 29 km from Trendy Life Villa. Cam Chau is a great choice for travelers interested in beaches, relaxation and shopping. Our villa run accommodation comprises two new separate blocks of very spacious rooms with large  western style ensuite bathrooms. The Villa boasts gentle breezes that flow through lovely gardens. ***Property Policies & Conditions: 1. Cancellation policy: At least 2 days advance notice for free cancellation. 2. Check in from 14:00 noon to 23:00. 3. Check out before 12:00 noon. 4. Payment upon arrival by cash and Card. 5. Reception working hours 09:00-23:00.  View House Rules  ",6.1,,Hotel,,Trendy Life villa,US$13.79,,No Rating,0,,"Free Breakfast, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Hair Dryers, Hot Showers, Outdoor Swimming Pool, Parking, Safe Deposit Box, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Concierge, Currency Exchange, Express check-in / out, Fax Service, Housekeeping, Internet Access, Late check-out, Postal Service, Reception (limited hours), Room Service  (24 hours), Shuttle Bus, Tours/Travel Desk, Wake-up calls, Minibar, Pool Table, Wi-Fi",,
,Hoi An,,Vietnam,"Located in Hoi An, Hoi An Merrily Homestay has accommodations with a garden. Complimenraty free Wi-Fi is available to keep you connected. Offering superior services and a broad range of amenities, Hoi An Merrily Homestay is committed to ensuring that your stay is as comfortable as possible. All rooms have a private bathroom and have air conditioning, a flat-screen TV and a microwave. A fridge and electric tea pot are also provided. Hoi An Merrily Homestay has a terrace, while a car rental service is available as well with additional charge. Hoi An Historic Museum is a 20-minute walk from the accommodation, while Assembly Hall of Chaozhou Chinese Congregation is 2.3 km from the property. The nearest airport is Da Nang International Airport, 27.4 km from the property. ***Property Policies & Conditions: 1. Cancellation Policy: 3 days before arrival. 2. Check in from 14:00 to 22:00. 3. Check out before 12:00 (noon). 4. Payment upon arrival by cash or credit card. 5. Taxes: included. 6. Breakfast: included. 7. Quiet Hours: Please lower your voice before 22:00 and 08:00. 8. No smoking in rooms, but smoking area is provided. 9. Reception Working Hours: 24 hours.  View House Rules  ",2.5,,Hotel,,Hoi An Merrily Homestay,US$12.50,,No Rating,0,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Hair Dryers, 24 Hour Reception, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Tours/Travel Desk, Minibar, Wi-Fi",,
,Hoi An,,Vietnam,"Located a short walk away from Hoi An Ancient Town, Phong Phu Villa Hoi An is the perfect base from which to see the historic town's sights. It is also an ideal place to stay and relax. All of our rooms, reception, and dining area are newly constructed. Complimentary free Wi-Fi is available throughout the building and each room contains a TV. We can help to arrange bus tickets, taxi services, tour packages, and scooter and motorbike rental. A laundry service is offered if you require it. We provide free breakfast in the morning! We are also situated a short journey away from An Bang Beach, which can be reached by bicycle or a quick taxi ride. Why not make use of our free bicycles, relax, and enjoy the view across the sea of Cham and the surrounding islands? At Phong Phu Villa, we pride ourselves on our English language and knowledge of the local area in which we can share with our guests, and we look forward to welcoming you to our property. ***Property Policies & Conditions: 1. Cancellation Policy: 1 day before arrival. 2. Check in from 14:00 to 23:00. 3. Check out before 11:30. 4. Payment upon arrival by cash or credit card, but extra charge for credit card service fee. 5. Taxes: included. 6. Breakfast: included. 7. No curfew. 8. No smoking in rooms, but smoking area is provided. 9. Reception Working Hours: 24 hours.  View House Rules  ",1.6,,Bed and Breakfast,,Phong Phu Villa Hoi An,US$9.74,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Ceiling Fan, Fridge/Freezer, Hair Dryers, Hot Showers, Key Card Access, Outdoor Terrace, Parking, Security Lockers, 24 Hour Reception, Airport Transfers, ATM, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Room Service  (24 hours), Shuttle Bus, Tours/Travel Desk, Wake-up calls, Café, Meals Available, Mini-Supermarket, Minibar, Restaurant, Wi-Fi",,
,Hoi An,,Vietnam,"Dream Flower Homestay is less than 1 km of Hoi An Historic Museum, 3 km from Tra Que Herbal Village, 3.5 km from Thanh Ha Pottery Village and 6 km from Kim Bong Carpentry Village. The accommodation offers a 24-hour front desk, room service and executive tours. The rooms here are fitted with a seating area, a desk, a flat-screen TV and a private bathroom. It also offers a terrace. The area is popular for cycling, and bike hire and car hire are available. **Things to note & policies** Free cancellation: 3 days before the arrival Check in from: 14:00 Check out before: 12:00 Reception time: 6:00~ 22:00 Payment on arrival: cash and credit card but extra charge for credit card service fee Tax included in room rate Breakfast not included No smoking in room but have smoking area Child friendly: child from 6 years old would be charged for an extra of 100,000 VND per night No curfew  View House Rules  ",0.7,,Hotel,,Dream Flower Homestay,US$12.50,,No Rating,0,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Breakfast Not Included, Cable TV, Hair Dryers, Outdoor Terrace, Parking, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Luggage Storage, Shuttle Bus, Tours/Travel Desk, Wake-up calls, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hoi An,,Vietnam,"Explore & experience the local cuisine, a new state of the art spa, swimming pool and jacuzzi facilities, in a luxurious riverside setting, all within minutes to local beaches and the Hoi An UNESCO world heritage site. You'll be hosted by a friendly Vietnamese family and staff, all locals from Hoi An. Thanks to Riverside Hamlet's luxury design, swimming pool, and comfortable river view rooms and facilities, you will find it relaxing and comfortable. Our free bicycle rental service allows you to easily visit and discover attractions in and around Hoi An; including the ancient city, art galleries, sunset views and, of course, sampling our traditional food. If you're looking to get away from the tourist traps, head east towards Cua Dai beach where you can swim or relax in the shade with a refreshing beverage. Riverside Hamlet Hoi An homestay & Villas – Get a breath of fresh air & experience the true Hoi An!  View House Rules  ",1.4,,Bed and Breakfast,,Riverside Hamlet Hoi An Homestay & Villas,US$3.67,,No Rating,0,,"Free City Maps, Free Internet Access, Free WiFi, Towels Included, Cable TV, Card Phones, Ceiling Fan, Cots Available, Dryer, Fridge/Freezer, Hot Showers, Outdoor Swimming Pool, Parking, Safe Deposit Box, Swimming Pool, 24 Hour Reception, 24 Hour Security, Bicycle Hire, Currency Exchange, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Bar, Café, Meals Available, Restaurant",,
,Hoi An,,Vietnam,"Conveniently located just a 5-minute drive away from Hoi An Ancient Town as well as Cua Dai Beach, Lotus Hoi An Hotel is an elegant resort-style hotel drawn from a range of styles and influences resulting in a perfect blend of Eastern culture and French architecture. Lotus Hoi An Hotel comprises 58 rooms and 2 suites, all rooms are fully contained and fitted with a combination of traditional Vietnamese and French-style furnishings. They all have a private balcony offering beautiful views of the swimming pool or the garden to feel the finest touch of hospitality and comfort. With extensive spa facilities, guests can relax with a pampering beauty treatment or a massage at Lotus Spa. Alternatively, indulging yourself with a fresh cocktail at Lotus Bar or enjoy a dip in the pool after a hard day of sightseeing. Lotus Restaurant also offers a variety of traditional Vietnamese cooking classes, this helps to discover the local market and how to make traditional Vietnamese dishes to bring home a memory. With professional and friendly staff, Lotus Hoi An Hotel ensures to make your stay an unforgettable experience in elegance.  View House Rules  ",3.2,,Hotel,,Lotus Hoi An Boutique Hotel & Spa,US$44.97,,No Rating,15,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Adaptors, Air Conditioning, Cable TV, Hair Dryers, Meeting Rooms, Outdoor Swimming Pool, Parking, Reading Light, Safe Deposit Box, Swimming Pool, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Business Centre, Currency Exchange, Direct Dial Telephone, Fax Service, Housekeeping, Laundry Facilities, Luggage Storage, Postal Service, Shuttle Bus, Tours/Travel Desk, Bar, Minibar, Restaurant, Tea & Coffee Making Facilities",,
,Hoi An,,Vietnam,"Golden Palm villa is designed with the semiclassical and elegant style with planting trees, spacious yard and an outdoor swimming pool. It also contains the restaurant and bar on the first floor. All the rooms offer high-standard accommodation with swimming pool or street view from balcony. They are equipped with air conditioner, fridge, LCD TV, wifi, bath coats, indoor slippers and free toiletries for your convenience. Our friendly and professional staffs will be available to serve for you 24/24, to quickly do check-in/check-out, carry the luggage as well as support other services upon the request. We are also pleased to provide you adequate information for the local tour, cheap flight ticket deals and airport pickup car as per your request. Golden Palm villa’s principle is bringing the comfort and satisfaction to our Customer!  View House Rules  ",2.9,,Hotel,,Golden Palm Villa,US$14.72,,No Rating,1,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Air Conditioning, Book Exchange, Cable TV, Card Phones, Cots Available, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Swimming Pool, 24 Hour Security, Business Centre, Direct Dial Telephone, Housekeeping, Internet Access, Late check-out, Luggage Storage, Postal Service, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Wake-up calls, Bar, Café, Minibar, Restaurant, Tea & Coffee Making Facilities",,
,Hoi An,,Vietnam,"Conveniently located only 2 kilometres from Hoi An town centre and 2 kilometres from Cua Dai beach. Two hundred square meter of garden provide a setting for over 100 species and 20 hybrids. The garden is designed in natural style. The colour of the garden depend on each season with five main kind of orchids: Vanda, Renanthera, Mokara, Ascocentrum and Phalaenopsis Orchid Garden Resort. a Residence Club was opened on 09 January 2006 by Mr Khuong Phung. It offer a relaxing retreat in Hoi An. The unique ideal between Vietnam traditional architecture and the beautiful tropical garden. All rooms in the gardenare bright and airy, featuring large windows. They are fully air conditioned and offer a flat-screen cable TV, a seating area and modern bathroom facilities. Some accommodation come with a private kitchen, bathtubs and outdoors shower facilities. The planning of the Hoi An Orchid Garden Resort, A Residence Club with all of its individual bungalows and guest facilities reflects a lifestyle that is calm and soothing. This wonderful ambience of the design and the Hoi An Orchid Garden Resort 's high standards of service add to a wonderful holiday experience.  View House Rules  ",1.3,,Hotel,,Orchid Garden Resort,US$16.00,,No Rating,12,,"Free Breakfast, Free Internet Access, Free Parking, Air Conditioning, Hair Dryers, Outdoor Swimming Pool, Parking, Swimming Pool, 24 Hour Reception, Airport Transfers, Housekeeping, Luggage Storage, Minibar, Restaurant, Tea & Coffee Making Facilities",,
6.0,Hoi An,10.0,Vietnam,"RedRose Villa and Hostel offers accommodation with spacious shared 2 dorm rooms ( dorm 3 bed and dorm 5 bed)  with private 2 balcony and NO BUNK BED, air-conditioning, Fan , en-suite bathroom with hot water showers. Some Private Double/Twin / family rooms with fully facilities. Comfortable common area and garden for meeting other guests or doing your own thing. We are great located between the beautiful Ancient Town of Hoi An (05 min by bicycle – free bicycle), less than 10 minutes from the many shops/restaurants/bars and nightclubs, so there really is something for everyone. Home-cooked breakfast Free: Refill drinking water Free: Bicycles to get around the town Free: Wi-Fi everywhere Free: Luggage Storage for early check in or late departures Free: Towel Free: Parking Free: Laugh Free: Travel information We also assist with booking tours to : -My Son Holy Land -Marble Mountain and Lady Buddha -Eco cooking classes with basket boat trip -Motorbike rental with only 100,000 VND/day. -Motorbike 1 way from Hoi An to North or South -Private car/bus/train transportation services as well as airport pickup. -Good suggestion for local food, shopping place with good price and quality assurance. *  Beware: If you're arriving at Da Nang Airport, we highly recommend booking your airport pick up through us. It’s cheaper than meter taxi and also avoid the taxi scam. * We accept both credit card and Cash payment. *  For group booking (more than 3 people), we try our best to organize all of you in the same room. *  We have private car to pick you up from Da Nang airport/ train station or Da Nang center to Hoi An by: Car (4seats) 15$/way Car(7seats) 18$/way Minivan 25$/ way If you would like to book please let us know your flight number and timetable asaps. If you need any assistance, please conntact us. Stay with us to get your wonder vacation !  View House Rules  ",2.5,10.0,Bed and Breakfast,8.0,RedRose Villa and Hostel,US$18.84,9.0,Superb,34,10.0,"Free Parking, Free WiFi, Linen Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Cable TV, Card Phones, Common Room, Hot Showers, Outdoor Terrace, Reading Light, Housekeeping, Late check-out, Luggage Storage, Reception (limited hours)",9.0,10.0
