atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
8.0,Hanoi,6.0,Vietnam,"Hanoi Cozy House offers rooms for you to have enjoyable stay during your time in Hanoi city. All rooms are equipped with air conditioning, comfortable beds, TV, WIFI internet, hot water and fan. We don't supply high standard of facilities, we just supply you a clean stay, friendly service and all information you need for a memorial trip in North Vietnam. We have nice customer service team and they can do everything to make you happy about Hanoi Cozy House **Things to note & policies** Free cancellation: 3 days before the arrival Check in from: 14:00 Check out before: 12:00 Reception time: 24h Payment on arrival: cash and credit card Tax included in room rate Free breakfast included No smoking in the whole hostel Child friendly Pets are not allowed  View House Rules  ",0.7,8.0,Hotel,10.0,Hanoi Cozy House,US$8.35,8.6,Fabulous,2,10.0,"Free Breakfast, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Cable TV, Ceiling Fan, Hair Dryers, Hot Showers, 24 Hour Reception, Express check-in / out, Housekeeping, Internet Access, Luggage Storage, Meals Available, Tea & Coffee Making Facilities, Wi-Fi",10.0,8.0
,Hanoi,,Vietnam,"Lele & Frog Hostel, within walking distance to the Old Quarter and other city’s most famous attractions, is a family- run apartment setting in an aged food street in the heart district. The peaceful alley street reminds of old Hanoi with traditional food such as beef/chicken “Pho”, Hanoi breads, steamed chicken with red date and fried bread, porridge, and elegance café and restaurants. The décor is modern and simple with creative propagandas and Vietnamese traditional- styled drawings- perfect for young travelers and couples loving small, private and relaxed ambience. Lele & Frog rooms are fully air-conditioned and feature good wifi connection. We offer complimentary breakfast with plenty choices of breads, butter, Vietnamese noodles, coffee and tea. Guests are served full enough for breakfast before setting out to explore city and our home town food.  View House Rules  ",1,,Bed and Breakfast,,Hanoi Lele & Frog Hostel,US$10.00,,No Rating,1,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Hair Dryers, Hair Dryers For Hire, Safe Deposit Box, 24 Hour Security, Airport Transfers, Currency Exchange, Fax Service, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Café, Minibar, Restaurant, Tea & Coffee Making Facilities",,
4.0,Hanoi,10.0,Vietnam,"Welcomes to Hanoi Oriental Pearl Hotel -the luxury boutique hotels in the heart of Hanoi Old Quarter within a 10-minute walk of Thang Long Water Puppet Theater. The property is situated 600 meters from Ngoc Son Temple and 700 meters from Hoan Kiem Lake. At the hotel, the rooms come with a flat-screen TV, and certain rooms here will provide you with a balcony. At Hanoi Oriental Pearl Hotel, each room is equipped with air conditioning and a private bathroom. A continental or buffet breakfast is available every morning at the property. Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 2:00 pm Check out Before 12:00 Noon Payment on Arrival:Cash and Credit Card, but extra Charge for credit card service fee. Tax Included Breakfast Included Curfew from 11:00 PM NO smoking in Room, but have smoking area Reception working hours 24 hours  View House Rules  ",1.3,8.0,Hotel,8.0,Hanoi Oriental Pearl Hotel,US$13.75,7.1,Very Good,6,8.0,"Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Dryer, Elevator, Hair Dryers, Hot Showers, Iron / Ironing Board, 24 Hour Reception, 24 Hour Security, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Wake-up calls, Café, Minibar, Restaurant, Tea & Coffee Making Facilities",6.0,6.0
10.0,Hanoi,8.0,Vietnam,"Chio Hotel and Apartment is a boutique hotel for business and leisure guests alike. Chio Hotel and Apartment locates nearby Noi Bai International Airport of Hanoi Vietnam. There are more than 28 guest rooms in the 8-floor building. It is Free for the guests to enjoy high speed internet access, Free Wifi. The hotel will dispatch specialized staff to pick up guests who have the detail of flight No and arrival time. All the guest rooms are equipped with IDD/DDD, Mini bar, LCD or satellite TV, Air conditioner, Free daily Newspaper (on request), Make up mirror and private bathroom with bathtub or shower. Chio Hotel and Apartment Restaurant showcases both international and Vietnam cuisine utilizing regional ingredients while Chio Hotel and Apartment Terrace Cafe brings you a relaxing time affer your long time on the airplane. With comfortable and bright guest rooms, modern facilities and good service, guests will feel like staying at home in our hotel.  View House Rules  ",22,8.0,Hotel,10.0,Chio Hotel and Apartment,US$13.00,9.4,Superb,12,10.0,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Adaptors, Air Conditioning, Book Exchange, Cable TV, Card Phones, Dryer, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Parking, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Business Centre, Direct Dial Telephone, Fax Service, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Wake-up calls, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities",10.0,10.0
9.0,Hanoi,8.0,Vietnam,"Welcome to North Hotel No. 2 in Hanoi, Vietnam ! Our North Hotel No. 2 has been recommended in the new editions of Rough Guides Book, Lonely Planet and some other foreign guide books such as Guide du Routard. North Hotel established since 1990, has two hotels, North Hotel No.1 and North Hotel No.2. They are located in Hanoi Old Quarter, very near Hoan Kiem Lake, in the city's historic center. All our rooms in North Hostel No. 2 are very well equipped with standard wooden furniture: Beds, Wardrobe, Table with chair; Fan and Air-Conditioner or Heater; Private Inside Bathroom with Hot/Cold water; Cable TiVi, Refrigerator; Telephone, WIFI in ALL ROOMS. This price are special prices for direct booking online and included all taxes and fees but NOT included the breakfast. Our North Hostel N.2 provide other services as follows : - 24 Hour Check-in and 24-hour Reception. - Laundry service. - Luggage storage, Free of charge for our guest. - Money exchange. - Telephone and FAX Service; Free Printing travelling documents for our guests. - Assist with Tour Information: Hanoi City Tour, Tour to Ha Long Bay-CatBa Island, Hoa Lu-Tam Coc, Mai Chau, Sapa - Bac Ha. - Tourist Bus Ticket Service: Everyday Tourist Bus (Sleeper Bus): Hanoi-Laocai-Sapa and Open Tourist Bus (Sleeper Bus): Hanoi to South Vietnam stopover many interesting places such as Ninh Binh, Hue, Hoi An, Nha Trang, Dalat, Mui Ne and Hochiminh City at Local Rates. - Airlines and Train Ticket Service: To any where in Vietnam, as well as from Vietnam to other countries. - Car or Jeep, Motorbike and Bicycle rentals. - Assist with New VISA applications or VISA extension. Free Hanoi Map and  Free Cable ADSL and WIFI high speed internet service is available free of charge and also free cups tea are provided for thirsty guests. We can arrange also the transportation from Hanoi International Airport to our hotels, at THE LOCAL RATES, on notification of flight details : Estimated Arrival Time, Flight number, Name of Airlines Company, From Where to Hanoi. The friendly atmosphere of North Hotel No. 2 have made this place a favorite with backpackers in Hanoi, Vietnam. And also there is very comfortable place for those who need a place to stay for study or short time working in Hanoi. We at North Hotel No. 2 are very happy to welcome guests to of our hotels and wish them a nice trip to Vietnam. We offer a warm welcome to North Hotel No. 2 !  View House Rules  ",0.6,9.0,Hotel,9.0,North Hotel No 2,US$0.07,8.7,Fabulous,70,8.0,"Free City Maps, Free Internet Access, Free WiFi, Towels Included, Adaptors, Air Conditioning, Book Exchange, Breakfast Not Included, Cable TV, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Currency Exchange, Direct Dial Telephone, Fax Service, Internet Access, Laundry Facilities, Luggage Storage, Postal Service, Tours/Travel Desk, Wi-Fi",10.0,8.0
,Hanoi,,Vietnam,"Since Grand Opening in October 2016, Hanoi Lotus Hostel was a favourite places of many traveler to stay and share their experience here. They love us because we did everything for them to give them a pleasant stay at our hostel. We are home business so there were no distance between us and everyone whose stayed with us. Our business can be called successful. Day by day, we are nonstop to improve our selves to give you more happy whenever you stay here. We are not party hostel so you can enjoy a quiet stay with comfortable beds that be easy to be sleep well. Hanoi Lotus Hostel offers you a quiet stay in the central of Old Quarter. It gives you the most convenient to discover everywhere in Hanoi city by taxi, bicycles or even by walk. It is very short to reach Hoan Kiem Lake, Night Market, dining area, entertainment places... Come to our hostel, you can go by all the vehicles by all the time. All our rooms were designed bright, elegant and safety. All the facilities in the room just for the purpose of safety, cleanliness and airy. Even in Shared Dormitory room, you still can enjoy the private moment with large balcony or big window sky view and street view. All the bed in Dormitory room has bed curtain  All rooms were well-equipped with remote controlled air conditioner, broad-band internet WIFI, hot water... We guarantee: No bed bug, nature light, comfort mastress, and friendly people. Staying at our hotel, you will be served by our strong team, enthusiasm. They love my job and willing to make you satisfy whenever you stay in our hostel. You can enjoy many special service for free that not many hostel can do. We offer you for free bicycle rental, free cooking class (available only if from 6 people), free welcome drink.  View House Rules  ",0.8,,Hostel,,Hanoi Lotus Hostel,US$4.00,,No Rating,119,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Book Exchange, Cable TV, Card Phones, Cooker, Dryer, Elevator, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Hot Tub, Iron / Ironing Board, Key Card Access, Linen Not Included, Reading Light, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Towels for hire, Wake-up calls, Bar, Cafe, Restaurant, Tea & Coffee Making Facilities, Games Room, Wii",,
,Hanoi,,Vietnam,"Family Transit Hostel features free WiFi, and a 1-way airport shuttle service via taxi. We also offer free breakfast and special staff is friendly, enthusiastic, professional. It has become an ideal address for transit guests, relax, eat and relax before and after long flights or longer trips. Family Transit Hotel  always provide a perfect service to satisfy all customers, including the most discerning guest. All rooms are elegantly designed, cool with amenities such as large windows with view the airport, air conditioning is 2-way, 32-inch television with cable TV, a work desk, dressing table, Wifi Free, bathroom with hot and cold water, hair dryer, the hotel offers airport transfer, restaurant, 24-hour room service. You too can book tours go Old Quarter of Hanoi, Sapa travel, tourism Ha Long, Nha Trang, Da Lat ... or book a plane ticket, train ticket, bus ticket. Hope you will enjoy your stay here. **Things to note & policies** Free cancellation: 1 day before the arrival Check in from 12:00 Check out before 12:00 Payment on arrival:cash and credit card, but extra charge for credit card service fee Tax included Breakfast included No curfew No smoking in room, but have smoking area Reception working period/time:24 hours  View House Rules  ",22.1,,Hostel,,Family Transit Hostel,US$9.42,,No Rating,0,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Ceiling Fan, Children's Play Area, Common Room, Hair Dryers, Hot Showers, Meeting Rooms, Parking, 24 Hour Reception, 24 Hour Security, Express check-in / out, Fax Service, Internet Access, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Wake-up calls, Meals Available, Wi-Fi",,
,Hanoi,,Vietnam,"Just 10 meters from Saint Joseph Cathedral, Hanoi Vision Boutique Hotel offers air-conditioned rooms with free WiFi. It enjoys a convenient location in the French Quarter, and is only a 3-minute walk to Hoan Kiem Lake. Upper floors are accessible via elevator. Buffet breakfast is available at the hotel. All rooms are Air Conditioning, kettle, flat-screen TV, Telephone, Minibar, Cable Channels, Seating Area, Hardwood/Parquet floors, Wardrobe/Closet. The en suite bathrooms are equipped with a shower, hair dryer, bathroom slippers and complimentary toiletries...  View House Rules  ",0.6,,Hotel,,Hanoi Vision Boutique Hotel,US$9.00,,No Rating,14,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Adaptors, Air Conditioning, Cable TV, Card Phones, Dryer, Elevator, Hair Dryers, Hot Showers, Hot Tub, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Internet Access, Late check-out, Luggage Storage, Postal Service, Room service (limited hours), Tours/Travel Desk, Wake-up calls, Café, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"Hanoian Angel Hotel is a brand new accommodation located right in the heart of Hanoi Old Quarter. Taking inspiration of a Hanoian , the hotel is not only have an atmosphere of a traditional old Hanoi, showing clearly through it décor but also present the spirit of Hanoians through the elegant way of providing service from each one of our staff. As a part of Hanoian Hospitality Group (HHG), Hanoian Angel along with its others 4 sister hotels, always living up with our motto: 'Authentic Hospitality', trying to keep the most authentic traditional values from the busy modern life as well as providing a convenient stay at same time. Rooms equipped with air-conditioning and hot shower, free wifi is available throughout the property. These core values, fortunately it's performance by our young, energetic and delicated staff. We will always at your service to extend all the needs you may have. Let's come to stay at Hanoian Angel Hotel and we defintely will be your home away from home. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . 24 hours reception. Taxes included. Breakfast included. No curfew. Child friendly only if with the guardian and checking in to private rooms. Non smoking except for specific areas. 4% surcharge for credit card payment upon arrival. Property may pre-authorize the credit card before arrival.  View House Rules  ",1,,Hotel,,Hanoian Angel Hotel & Spa,US$42.50,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Adaptors, Air Conditioning, Cots Available, Dry Cleaning, Elevator, Fitness Centre, Hair Dryers, Hot Showers, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Beauty Salon, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Room Service  (24 hours), Tours/Travel Desk, Wake-up calls, Bar, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"The charming, fully-equipped apartments with green gardens and balconies will give you the feeling of living in the old royal families of ancient Hanoi. Especially with our 'Penthouse Garden & Panorama View Hanoi Old Quarter', you get the chance to witness the magnificent sunset right in the spacious area which has 2 floors and plenty of natural lighting. Rooms equipped with TV, air-conditioning and wifi is available throughout the property. The beautiful BC Family Homestay Apartment located in the small, signature alley of Hanoi’s old quarter is waiting for you to explore. With only 4 meters from the main busy streets outside, the house will allow you to sleep as soundly as possible at night while having the convenience of being super central. Moreover, Ma May Street is packed with the finest tourist attractions of Hanoi’s old quarter giving you the sense of exploration stepping out of the house. Food and shopping paradise, night markets, walking streets and 24/7 convenience stores are reachable on foot. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00. Check out before 12:00 . 24 hours reception. Taxes not included. Breakfast not included. No curfew. Child friendly. Non smoking.  View House Rules  ",0.4,,Apartment,,BC Family Homestay Apartment - Hanoi Center,US$6.94,,No Rating,0,,"Free City Maps, Free City Tour, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Cooker, Hair Dryers, Iron / Ironing Board, Outdoor Terrace, 24 Hour Reception, 24 Hour Security, Airport Transfers, Currency Exchange, Express check-in / out, Housekeeping, Internet Access, Internet café, Late check-out, Laundry Facilities, Luggage Storage, Shuttle Bus, Towels for hire, Café",,
,Hanoi,,Vietnam,"This brand new building established  in 2019 with 30 rooms & suites, restaurant as well as desk to information of travel in order to satisfy each 24 hour on your vacation. Many rooms with large window, City View, Balcony are strong points when bring natural light inside. Guests will appreciate our stylish accommodations. featuring modern Vietnamese and Western decor, rooms are fitted with wooden flooring and air conditioning. Each comes with a minibar. Bathrooms are equipped with rainshower. A great choice for travellers interested in friendly locals, people watching and food. Important Information: 24 Hours Reception Check in from 13:00 to 23:00 . Check out before 12:00 . Cancellation policy: 7 days before arrival day. In case of a late cancellation or No Show, you will be charged the first night of your stay. Payment upon arrival by cash, credit cards. Taxes included. Breakfast included. No curfew. Child friendly. Non smoking.  View House Rules  ",0.8,,Hotel,,Hanoi Exclusive Hotel,US$30.00,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Cable TV, Dry Cleaning, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Key Card Access, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Business Centre, Concierge, Currency Exchange, Express check-in / out, Fax Service, Housekeeping, Internet Access, Luggage Storage, Postal Service, Tours/Travel Desk, Wake-up calls, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"Dear friends, I hope ChayBay Homestay Ecopark will be a place for dreamers or simply to find a peaceful place to rest after hard working days ^^ I will briefly introduce about the homestay ^^ I love color motifs so the apartment is a little bit boho style and mixed with some Vietnamese handmade rattan products. My house located in West Bay Sky Residences (tower C-0812A) West Bay Sky Residences is a complex of 4 convenient apartment towers adjacent to more than 100 5 * utility services such as supermarkets, schools, Sport Arena, Sport clubhouse and swimming pool. Modern gym, high-class EPGA golf students. Apartment equipped with air-conditioning and private bathroom, hot shower and wifi available. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Property may pre-authorize the credit card before arrival. Check in from 14:00 to 23:00 . Check out from 08:00 to 12:00 . 24 hours reception. Taxes included. Breakfast not included. No curfew. Pet friendly. Child friendly. Non smoking except for specific areas. Credit card payment only upon arrival.  View House Rules  ",12.3,,Apartment,,ChayBay Homestay Ecopark,US$10.71,,No Rating,0,,"Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Cable TV, Children's Play Area, Cooker, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Key Card Access, Outdoor Swimming Pool, Outdoor Terrace, Parking, Self-Catering Facilities, Utensils, Washing Machine, 24 Hour Security, Express check-in / out, Internet Access, Wi-Fi",,
,Hanoi,,Vietnam,"Stay in the heart of Hanoi! Located in Hanoi, 700 m from Dong Xuan Market, Hanoi Garden House and Travel features rooms with garden views and free WiFi. This 3-star hotel offers a tour desk and ticket service. The accommodation provides a 24-hour front desk, room service and currency exchange for guests. At the hotel, each room is fitted with a wardrobe. Guests at Hanoi Garden House and Travel can enjoy a à la carte breakfast. We have different rooms for your choice, all the rooms with large window, some rooms with balcony. A great choice for travellers interested in history, old town exploring and sightseeing. Important Information: 24 Hours Reception Check in from 14:00 to 02:00 . Check out from 08:00 to 12:00 . Cancellation policy: 3 days before arrival day. In case of a late cancellation or No Show, you will be charged the first night of your stay. Payment upon arrival by cash, credit cards. Taxes included. Breakfast included. No curfew. Child friendly. Non smoking; but we have certain smoking area.  View House Rules  ",1.3,,Hotel,,Hanoi Garden House and Travel,US$13.00,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Cable TV, Dryer, Elevator, Hair Dryers, Hot Showers, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Business Centre, Express check-in / out, Fax Service, Housekeeping, Room service (limited hours), Tours/Travel Desk, Wake-up calls, Minibar, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"Nevaeh Hotel and Spa Hanoi, a boutique hotel of 3* standard, located in the very heart of the Hanoi Old Quarter, 5 minute  walk from the Hoan Kiem lake, next to the Silk street (Hang Gai street), surrounded by Hanoi Old quarter night market, Water puppet theater, Hanoi famous noodle label Bat Dan. With 30 well-appointed high standard rooms. All guest rooms provide international standards of comfort and amenities featuring Asian contemporary décor. All room have individually controlled air-conditioning, WIFI, Digital TV offering a wide range of channels and languages, mini-bar, tea and coffee making facilities, hairdryer, Bath and shaving outlet. The hotel with full services of  Concierge, Cashiering, Travel desk, Bar & Restaurant, outdoor swimming pool, We ensure you the best comfortable and services while staying with us either on business or leisure trip. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:59 . Check out from 08:00 to 11:30 . 24 hours reception. Taxes included. Breakfast included. No curfew. Child friendly only if with the guardian and checking in to private rooms. Non smoking except for specific areas.  View House Rules  ",0.2,,Hotel,,Nevaeh Hotel - Spa Hanoi,US$20.24,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Cots Available, Dry Cleaning, Elevator, Hair Dryers, Hot Showers, Indoor Swimming Pool, Key Card Access, Meeting Rooms, Outdoor Swimming Pool, Reading Light, Safe Deposit Box, Sauna, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Beauty Salon, Bicycle Hire, Business Centre, Concierge, Currency Exchange, Fax Service, Housekeeping, Internet Access, Internet café, Luggage Storage, Postal Service, Room Service  (24 hours), Tours/Travel Desk, Bar, Café, Meals Available, Mini-Supermarket, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"Blue Hanoi Hotel is ideally located in the heart of the Hanoi city and thus provides an ideal starting point from which to discover Hanoi. Surrounding by many famous Japanese restaurants, Vincom Ba Trieu shopping mall and delightful scenes of the city, exquisite in the combination of classic European and Asian architecture, bearing the fine art in each interior detail, all create the luxury accommodation and outstanding service for BlauHotel. Rooms equipped with air-conditioning, TV, hot shower and wifi available throughout the property. Blue Hanoi Hotel Always taking toward the perfection in professionalism and continuously putting effort to bring the differences to the guest’s experience, BlauHotel commits the most value and great pleasure for your trip, Blue Hanoi Hotel always creates to customers the moment that is more magical than expectation whenever staying at the hotel. We always pay attention to promote the Vietnamese cultural identity, bringing international tourists interesting discoveries about the land and people of Vietnam. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:59 . Check out from 09:00 to 11:59 . 24 hours reception. Taxes included. Breakfast included. No curfew. Child friendly only if with the guardian checking in to private rooms. Non smoking. 3% surcharge for credit card payment upon arrival.  View House Rules  ",0.6,,Hotel,,Blue Hanoi Hotel,US$25.70,,No Rating,0,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Book Exchange, Cable TV, Ceiling Fan, Dry Cleaning, Elevator, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Hot Tub, Iron / Ironing Board, Meeting Rooms, Parking, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Business Centre, Concierge, Currency Exchange, Fax Service, Internet Access, Laundry Facilities, Luggage Storage, Postal Service, Tours/Travel Desk, Towels for hire, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"Mochi Homestay is newly renovated Homestay boasts extremely spacious rooms, offering panoramic views from your Window and the dreamy balcony of the room with a view to an old Vietnamese style, street view. It is on the 2nd to 5th floor of a French colonial style building, in the heart of Old quarter,3-minutes walking to Hoan Kiem Lake and Thang Long Water Puppet Theatre. It offers spectacular views from its balcony and free Wi-Fi. Rooms equipped with TV, air-conditioning and hot shower. It is an ideal place for relaxation and a perfect getaway from the hustle and bustle of city life. Featuring Vietnamese's traditional beauty in combination with a Western modern touch in an ecofriendly setting, the whole venue is not only designed to offer a standard range of service but also to assure pampering and attention to all guest needs. Our Homestay aims to provide you with the comfort of your own home, but with a Hanoi flair. Come experience the exquisite !!!! Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 11:30 . 24 hours reception. Taxes included. Breakfast not included. No curfew. Lock out from 00:00 until 06:00. Child friendly. Non smoking except for specific areas. Property may pre-authorize the credit card before arrival.  View House Rules  ",0.7,,Bed and Breakfast,,Mochi Homestay Hanoi,US$4.60,10.0,Superb,1,,"Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Book Exchange, Breakfast Not Included, Cable TV, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Iron / Ironing Board, Outdoor Terrace, Security Lockers, Washing Machine, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Express check-in / out, Fax Service, Housekeeping, Internet Access, Internet café, Laundry Facilities, Luggage Storage, Postal Service, Tours/Travel Desk, Towels for hire, Wake-up calls, Bar, Café, Meals Available, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"A NEW OPENNING hotel located on 19 BAT DAN STR in Hanoi Old Quarter  . 0.2Km from Hoan Kiem Lake. 5 minute walk to Water Puppet theater, shopping centre, banks and ATM.. Located right in the Old Quarter, Hanoi La Vision Hotel offers accommodation in Hanoi. With luggage storage and 24-hour front desk, the property is a 5-minute walk to the famous Dong Xuan Market. With BRAND NEW & Modern , well-furnished rooms, OUR HOTEL offers you much more value OF 3 STAR The air-conditioned rooms come with free Wi-Fi, a minibar, and a flat-screen TV. The private bathroom includes a Modern style shower and free toiletries. Presently, we are delighted to provide The Sinh Tourist office( SINH CAFE) at lobby, we can give you any tour information in the all regions of Viet Nam, Especially, the private or group tours to Ha Long and SaPa... are available everyday with the best quality and the most competitive price.  View House Rules  ",0.8,,Hotel,,Hanoi La Vision Hotel,US$16.00,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Cable TV, Card Phones, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Reading Light, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Business Centre, Currency Exchange, Fax Service, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Room service (limited hours), Shuttle Bus, Tours/Travel Desk, Wake-up calls, Minibar, Tea & Coffee Making Facilities, Wi-Fi",,
,Hanoi,,Vietnam,"Hanoi Amore Hotel & Travel offers rooms that are ideal stopovers for your vacation and business trip in Hanoi. With the warm-hearted friendly staff and excellent service quality, Hanoi Amore Hotel & Travel will surely make your stay in Hanoi a cozy, meaningful and unforgettable experience. Our team are friendly and professionally trained staffs. We will make every effort to satisfy all your requirements and you will be welcomed at Hanoi Amore Hotel & Travel with a smile and sincere hospitality. Whether you are a regular visitor or a first time visitor to Hanoi, stay in short or long term, let us bring you the feeling of staying in your own home. **Things to note & policies** Cancellation notice: 1 day before the arrival Check in from: 14:00 Check out before: 11:00 Reception time: 24 hours Payment on arrival: cash and credit card but extra charge for credit card service fee Tax included in room rate Breakfast not included No smoking in room but have smoking area Child friendly  View House Rules  ",5.3,,Hotel,,Hanoi Amore Hotel & Travel,US$9.50,,No Rating,0,,"Free Internet Access, Free WiFi, Linen Included, Towels Included, Breakfast Not Included, Elevator, Hair Dryers, Hot Showers, Key Card Access, 24 Hour Reception, Housekeeping, Internet Access, Luggage Storage, Tours/Travel Desk, Tea & Coffee Making Facilities, Wi-Fi",,
