atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
,Manila,,Philippines,"Red Planet Manila Aseana Just a 7-minute drive from the SM Mall of Asia Complex, Red Planet Manila Aseana City is coneventiently situated within the Metro's up and coming entertainment city. The hotel features a business center, free WiFi in all areas and a 24-hour front desk with warm, friendly staff. Its rooms are bright and stylish, complete with air conditioning, ceiling fan, flat-screen TV, in-room safe and a hairdryer. All ensuite bathrooms come with power showers, towels, 3-in-1 shower gel and a toilet with a bidet. It also houses free parking facilities and luggage storage space for guests. Terms and conditions: Cancellation policy: 3 days cancellation. In case of a late cancellation or No Show, you will be charge total balance of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . Reception hours: 24 hours Payment accepted: credit cards, debit cards. Taxes included. Breakfast not included. No curfew. Child friendly. 0 - 11 years old can use the the existing bed. Pet are not allowed. Non smoking but has designated smoking area. Check in from 14:00 to 23:00 . Check out before 12:00 . Reception hours: 24 hours Payment upon arrival by cash, credit cards, debit cards. Taxes included. Breakfast not included. No curfew. Child friendly. 0 - 11 years old can use the the existing bed. Pet are not allowed. Non smoking but has designated smoking area.  View House Rules  ",8.2,,Hotel,,Red Planet Manila Aseana,US$16.31,10.0,Superb,1,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Cable TV, Ceiling Fan, Elevator, Hair Dryers, Hot Showers, Key Card Access, Parking, Safe Deposit Box, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Internet café, Luggage Storage, Restaurant, Wi-Fi",,
,Manila,,Philippines,"Comfort. Ease. Value. These are the catchwords that best describe Stay Malate. Stay Malate is a traveler’s and backpacker’s lodge/hostel situated in the heart of the historic and culturally vibrant Malate District in the City of Manila. Stay Malate can provide accommodations for solo or group travelers, whether on short-stay or long-term stay. Guests can choose from a range of accommodations to allow for flexibility in preference and budget. Guests can choose from either private or shared rooms and fan rooms or air-conditioned rooms. Mixed dormitory rooms are also available, all either, with shared or private bathrooms and toilets... The property has a penthouse lounge and terrace with an à-la-carte café/bar, grill spot and a shared kitchen in which guests can cook their own meals, as well as a laundry area that guests can use.  Wi-fi is available for free at the common areas. The hostel is highly accessible to public transport and has a 24-hour front desk. Terms and Conditions: Free Cancellation:1 Days before the arrival without being charged by the property Check in from 12NN Check out Before 12NN Payment on Arrival: Cash Only Tax Included Breakfast Not Included NO smoking in Room, but have a smoking area Reception working hours 24 hours  View House Rules  ",3.5,,Hostel,,Stay Malate (former Wanderers Guest House),US$7.91,,No Rating,5,,"Linen Included, Air Conditioning, Cable TV, Ceiling Fan, Common Room, Hot Showers, Iron / Ironing Board, Outdoor Terrace, Parking, Reading Light, Security Lockers, 24 Hour Reception, Laundry Facilities, Luggage Storage, Bar, Cafe, Meals Available",,
,Manila,,Philippines,"Red Planet Manila Ortigas offers a savvy accommodation within the bustling business district of Ortigas in Pasig City. It is an 8-minute walk from the MRT Station and sits conveniently along Shaw Boulevard. The Ninoy Aquino International airport is also accessible with a 30-minute drive. The hotel is within walking distance from the districts famous shopping malls, and just an arm's reach from the popular dinings hubs of Kapitolyo. Its air conditioned rooms come with a flat screen TV, safety deposit box, hair dryer, fan and free WiFi, while the private bathroom has a power shower, toilet with bidet, 3-in-1 shower gel and towels. Terms and conditions: Cancellation :  3 days before arrival. In case of late cancellation, deposit is subject to the Hostelworld cancellation T&C. The property will charge the balance due before arrival and is non-refundable. Check in from 14:00 to 23:00 . Check out before 12:00 . Reception hours: 24 hours Payment accepted :  credit cards, debit cards. Taxes included. Breakfast not included. No curfew. Child friendly. 0 - 11 years old can use the the existing bed. Pet are not allowed. Non smoking but has designated smoking area.  View House Rules  ",9.2,,Hotel,,Red Planet Manila Ortigas,US$14.93,,No Rating,0,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Ceiling Fan, Elevator, Hair Dryers, Hot Showers, Key Card Access, Parking, Safe Deposit Box, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Housekeeping, Internet Access, Internet café, Luggage Storage, Restaurant, Wi-Fi",,
8.0,Manila,9.3,Philippines,"Discover clean, cozy spaces that sufficiently meet your requirements without being hard in your pocket. Our rooms boast useful facilities such as free WiFi Internet access, refrigerator, and private toilet and bath. Trust our dependable support features to make sure you enjoy a worry-free stay. We offer 24/7 security and a travel agency to ease immediate concerns while you are here at Leesons Residences. At Leesons Residences, each accommodation in Malate, Manila that we offer is furnished with the necessities required of a relaxing sanctuary, all at an affordable cost. Expect your homey retreat to be equipped for your convenience and ease. All our rooms have private toilet and bath, writing desk and chair, and refrigerator. Accommodations also come with amenities that adequately address your practical needs as well as your comfort. These include a sofa, kitchenette and dining area, and free WiFi Internet access.  View House Rules  ",3.5,7.3,Hotel,7.3,Leesons Residences,US$13.35,8.3,Fabulous,9,8.7,"Free WiFi, Air Conditioning, Cable TV, Key Card Access, Safe Deposit Box, 24 Hour Security, Housekeeping, Tea & Coffee Making Facilities",8.7,8.7
8.0,Manila,10.0,Philippines,"As the name suggest, we are a budget friendly hostel in the heart of Santa Mesa. And though our rates are very competitive, we pride ourselves of our cleanliness and friendly staff who will always be there to assist you during your stay at our facility. Being in the heart of a busy street, you can experience the life, food and culture of the typical Filipino. The streets are packed with residents, boarders, stores and people of all ages either doing business or just hanging around- our typical Pinoy barangay environment. Pay less, live in comfort and style. ***Property Policies & Conditions: 1. Cancellation policy: 3 days before arrival. 2. Check in from 14:00 to 16:00 but we will extend until 23:00 as long as guests inform us in advance. 3. Check out on or before 12:00 noon. 4. Payment upon arrival by cash, PayPal, WeChat and Alipay. 5. Reception working hours: 24 hours. 6. No age restriction. 7. Taxes included. 8. Breakfast not included. 9. No pets. 10. No curfew. 11. No Smoking except at designated areas.  View House Rules  ",4.5,8.0,Hostel,10.0,Sulit Dormitel and Budget Hotel,US$14.83,9.1,Superb,2,8.0,"Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Ceiling Fan, Hot Showers, Key Card Access, Parking, Safe Deposit Box, 24 Hour Reception, Housekeeping, Internet Access, Wake-up calls, Meals Available, Tea & Coffee Making Facilities, Wi-Fi",10.0,10.0
10.0,Manila,10.0,Philippines,"Dormitos aims to provide high quality yet affordable accommodations to the working Filipinos. We believe that everyone should have access to clean, modern, and safe living spaces. Being the first and only in the Philippines to offer private pods, Dormitos is redefining the concept of dormitory in the country. Each pod is designed to provide privacy to all guests. With your pod closed, you may do anything without being disturbed. Female guests are designated on the 5th floor while male guests are on the 3rd. Free Wifi is available for all guests to enjoy. Temperature and light settings may also be adjusted to better suit your needs. ***Property Policies & Conditions: 1. Cancellation policy: 3 days before arrival. 2. Check in from 12:00 to 18:00. 3. Check out 11:00 a.m. 4. Payment upon arrival by cash only. 5. Reception working hours 08:00-18:00. 6. Age Restriction:10+. 7. Taxes included 8. Breakfast not included. 9. No pets. 10. No curfew. Lounge Area is from 8:00AM-9:00PM only.  View House Rules  ",9,8.0,Hostel,6.0,Dormitos,US$31.64,9.1,Superb,3,10.0,,10.0,10.0
,Manila,,Philippines,"Give in to a pleasurable holiday, as you bask in the relaxing ambiance of our simple but stylish accommodation in Manila. You can choose from our Superior, Deluxe, and King Rooms, which are all appointed with the essentials for a pleasant and comfortable stay. We have 32 spacious rooms that can accommodate 2 adults. Within your private quarters, you'll find basic yet useful amenities, which include a TV, refrigerator, shower, and safe. Leez Inn in Malate, Manila truly offers guests a worthwhile urban escapade. We promise to make you feel welcome and at ease. Our accommodation in Malate, Manila features simple and smartly decorated guestrooms. Here, you can select from 3 types of lodging that will best suit the vacation you want: Superior, Deluxe, and King. All are guaranteed to give you a comfortable stay.  View House Rules  ",3.4,,Hotel,,Leez Inn,US$13.35,8.6,Fabulous,18,,"Free WiFi, Air Conditioning, Cable TV, Key Card Access, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Business Centre, Housekeeping, Luggage Storage, Restaurant, Tea & Coffee Making Facilities",,
,Manila,,Philippines,"BGC Hostel Manila it’s an ideal place for exploring one of the riches cities in the country. BGC Hostel is a 10-minutes drive away from University Belt, Quiapo, Quezon City, Shopping Malls and other City attractions. The main road is within walking distance. Shuttle service is provided anywhere in the City with a minimal charges. When the sun sets in the Heart of the city, you must be prepared to embark on small treks to discover the night life just within your reach or you might just enjoy sitting down with your friends at the Hostel Lounge and meet other people around the hostel. ***Property Policies & Conditions: 1. Check in time: 14:00-onward. 2. Check out time: 7:00-12:00 noon. 3. Reception opening hours: 7:00-24:00. 4. At least 7 days advance notice for free cancellation. 5.We do not accept payment by credit card on temporary basis. All payment in the hostel is made by cash. We apologize for  inconveniences so caused.-BGC Hostel & Dorm-Manila,Panay Kain Tulog Atbp-Hostel. 6. Cancellations, no show and early check out after arrival date are non-refundable. 7. -No smoking or alcohol inside the building. -No food or drink is allowed inside the room. -No pets allowed. -No littering. -No staining bedding sheets. -No tobacco or gum chewing or spitting. -Our hostel has a zero tolerance for drugs, prejudiceness and racism. -Our hostel has a zero tolerance for disturbance and violence. -For the security of our guests and yourself, please do not bring visitors to your room. -Please be courteous to other guests by not appearing without clothing or in underwear in the communal areas.  View House Rules  ",2.4,,Hostel,,BCD 58 Ohana Hostel,US$11.63,8.0,Fabulous,1,,"Free Airport Transfer, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Book Exchange, Breakfast Not Included, Cable TV, Card Phones, Ceiling Fan, Hair Dryers, Iron / Ironing Board, Key Card Access, Parking, Reading Light, Safe Deposit Box, Security Lockers, Utensils, 24 Hour Security, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Cafe, Tea & Coffee Making Facilities, Board Games, Wii",,
,Manila,,Philippines,"About us:  Greenhills Guest House San Juan City is a cozy little hostel with 13 rooms in a commercial building within the Greenhills Shopping precinct. Greenhills Guest House San Juan City have a living room where you can mingle and share experiences with the other guests. For the health buff, Greenhills Guest House San Juan City have a neighbour within the building premises that offers cross-fit training and archery lessons. For other fun activities, Zumba lessons and aerobics are also available in the mall from 6 am to 7am.   To start your day, we offer light complimentary breakfast consisting of cereals , slices bread , coffee and/or tea, from 6am to 10am. Our reception is open 24 hours, 365 days a year. Greenhills Guest House San Juan City is located in Manila, within 2.3 km of SM Megamall and 3.7 km of Shangri-La Plaza. The property is around 5 km from Smart Araneta Coliseum, 7.1 km from Power Plant Mall and 8 km from Malacanang Palace. Greenbelt Mall is 9.7 km away and Intramuros is 11.3 km from the hostel. With the famous Greenhills Shopping Center literally at your fingertips (1.5-minute walk; 350 meters), this 14-room accommodation offers value-for-money temporary lodging for guests who want to stay as close to this 'shopping mecca.' Greenhills Shopping Center has over 2,000 stores, so you need plenty of time to look around and haggle The nearest airport is Ninoy Aquino International Airport, 16.1 km from Greenhills Guest House San Juan City. Quezon City is a great choice for travelers interested in local food, restaurants and food. We speak your language! Terms and conditions: Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . 24-hour front desk. Payment upon arrival by cash. Taxes included. Breakfast included. No curfew. Child friendly. Non-smoking room but with designated smoking area. Pets are not allowed.  View House Rules  ",8.3,,Bed and Breakfast,,Greenhills Guest House San Juan City,US$16.31,,No Rating,0,,"Free Breakfast, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Hair Dryers, Hot Showers, Microwave, Reading Light, 24 Hour Reception, 24 Hour Security, Express check-in / out, Fax Service, Housekeeping, Late check-out, Laundry Facilities, Luggage Storage, Wake-up calls, Café, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Manila,,Philippines,"Connector Hostel is located in Poblacion Makati who caters both locals and foreigns for an overnight to longterm lodge. As Connector Hostel introduces their fresh modern Pinoy Concept, Connector Hostel wants every guests to feel homie and upgrade hostel experience with room concepts. The bunk bedrooms are industrially designed like you are in a private island resort. The Private rooms will give you a modern-classic Eurasian feels! And the lobby, a photo with our handmade wooden Jeepney Reception is a must! The concept of Connector Hostel  is showcasing a sneak peek of the Philippines, from the trademarks of our culture seen at the lobby, connecting you to Luzon, Visayas, Mindanao, & Philippines Best Beaches themed floors, our Tropical Island Beach vibe common area and rooftop bar will surely complete your awesome experience! CNCTR Rooftop bar will be the next big thing on this Millennial Generation! Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in 14:00 to 23:00 Check out before 12:00(noon) Taxes included. Hostel accepts cash only. Reception working 24 hours Breakfast included. No curfew. Non smoking.  View House Rules  ",7.2,,Hostel,,Connector Hostel Manila,US$14.34,,,0,,"Security Lockers, 24 Hour Reception, Bar, Cafe, Tea & Coffee Making Facilities, Games Room, Nightclub",,
,Manila,,Philippines,"Our Cafe Rene Near airport1 islocated on 2.4 kilometer from the Ninoy Aquino international airport terminal 1, with all comfort and free FAST 64 mbs internet speed on 4 routers. Helpful owner and staff makes  how to do it on a safe and comfortable way. If you have questions in advance just mail us and we can do the magic for you. We have a pick up drop off service available. 24/7 Nestled in the heart of Parañaque,Cafe Rene Near airport1 is an ideal spot from which to discover Manila. In the morning Cafe Rene Near airport1 serve a great international breakfast buffet with homemade bread, saladbar and hot and cold dishes. Only 4 km from the city center, the hotel's strategic location ensures that guests can quickly and easily reach many local points of interest. With its convenient location, the b&b offers easy access to the city's must-see destinations. Terms and conditions: Cancellation policy: 5 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . 24-hour front desk Payment upon arrival by cash. Taxes not included - occupancy tax 20.00 PHP per room per stay Breakfast included. No curfew. Child friendly. There is no capacity for cots at this property. There is no capacity for extra beds at this property. Smoking is not allowed. Parties/events are not allowed. Pets are not allowed.  View House Rules  ",13.1,,Bed and Breakfast,,Cafe Rene Near airport1,US$6.43,,,0,,"Free Breakfast, Free Parking, Free WiFi, Linen Included, Air Conditioning, Outdoor Terrace, Parking, 24 Hour Reception, Express check-in / out, Housekeeping, Laundry Facilities, Luggage Storage, Wi-Fi",,
10.0,Manila,10.0,Philippines,"Tarasa comes from the Filipino phrase 'Tara sa' which means 'let's go'. It is a play on words which ultimately invites you to come enjoy our simple fare, and delightful hospitality. Tarasa Hostel is a great hostel that offers you good value the budget-conscious traveller.  Tarasa Hostel offers a good balance between location, cleanliness, comfort and cost. Tarasa Hostel is a convenient 15-20 minute drive from the Airport under light traffic conditions.  The hostel is located near the MRT-1 Buendia Station, the Rizal Memorial Stadium, De La Salle College of Saint Benilde, SM Mall of Asia, and the Cultural Center of the Philippines.  View House Rules  ",5.2,10.0,Hostel,10.0,Tarasa Hostel Pasay City,US$13.29,10.0,Superb,2,10.0,"Free Internet Access, Linen Included, Air Conditioning, Breakfast Not Included, Common Room, Cots Available, Key Card Access, Parking, Security Lockers, Self-Catering Facilities, Utensils, 24 Hour Reception, Housekeeping, Internet Access, Wake-up calls, Meals Available, Tea & Coffee Making Facilities, Foosball, Wii",10.0,10.0
,Manila,,Philippines,"V.Rooms Hostel Makatil is a Co - Living concept accommodation that allows guests and clients to experience and enjoy the benefits of a condormitel stay at the heart of the Makati Business District.  Our Thrust is to provide Sensible Co Living Value for Money Stay for All Travelers. We offer value for money stays by offering bunk bed accommodations at a budget friendly price. Each room is equipped with bunk beds, individual lockers for guests, complimentary high speed WiFi, and housekeeping services 3x a week. The reception at the hostel can provide tips on the area. Cultural Centre of the Philippines is 6 km from V.Rooms Hostel, while Shangri-La Plaza is 6 km from the property. The nearest airport is Manila Ninoy Aquino International Airport, 8 km from the accommodation. Makati is a great choice for travellers interested in shopping for clothes, entertainment and shopping for accessories. Terms and conditions: Cancellation policy: 7 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out from 12:00. Reception: 24 hour desk Payment upon arrival by cash, credit cards. Taxes included. Breakfast not included. No curfew. We do not accept customers younger than 18 years of age. Strictly no smoking in the Whole Hostel.  View House Rules  ",7.2,,Hostel,,V-ROOMS Hostel Makati,US$27.69,,No Rating,0,,"Free Internet Access, Free WiFi, Linen Included, Air Conditioning, Breakfast Not Included, Elevator, Hot Showers, Security Lockers, Towels Not Included, 24 Hour Reception, Housekeeping, Internet Access, Wi-Fi",,
,El Nido,,Philippines,"Kings Landing Hostel is a 2-star property set in El Nido. It's main goal is to provide quality services to all guests. All staffs are accommodating, cheerful and always ready to help. They can guarantee that you'll have a stress-free vacation while staying at the hostel. They want all guest to feel that they are at one stop hostel where the staff can provide all the services that they'll be needing. They are proud to say that they have one of the best Wifi signal in Palawan, best hot shower, comfy bed and good air conditioning. Cleanliness is one of their top priorities so all guest would feel at home everytime they stay here. Come to Kings Landing Hostel and enjoy your time here. ***Property Policies*** Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 13:00 to 16:00. Check out is at 12:00 am noon. Payment upon arrival by cash. We do not allow below 18 years old in dormitories. Children aged 15 years and above are considered adults at this property. Taxes included. Breakfast not included. No curfew. Non smoking in the room, but have smoking area. Reception working time: 07:00--19:00. Late/Early check in, please contact us in advance so there will be a staff waiting to assist you. For early check in, bags should be left at the reception area and it will be brought inside the room during check in time. Early check out, please inform us so we can ask one of the staffs to come in early to provide assistance or you may leave your key at the reception area. Bags intentionally left after checkout must be claimed within the day.  View House Rules  ",unknown,,Hostel,,King's Landing Hostel El Nido,US$12.85,,No Rating,0,,"Free City Maps, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Dishwasher, Hot Showers, Reading Light, Security Lockers, Utensils, Housekeeping, Late check-out, Reception (limited hours), Tours/Travel Desk, Board Games, Wi-Fi",,
,El Nido,,Philippines,"Guests can choose from different rooms and cottages, all of which emanate an atmosphere of total peace and harmony. The hostel offers fantastic beachfront scenery, including refreshing garden lobby to relax and meet other travelers to help you unwind after an action-packed day in the city. Mina Grande Beach Cottages with DreamLand Cottages' excellent location will the perfect base from which to enjoy your stay in El Nido. The hostel also offers garden lobby facilities, island and inland tours, transportation assistance, luggage storage and bicycle rental.  View House Rules  ",unknown,,Hostel,,Mina Grande Beach Cottages,US$7.15,,No Rating,50,,"Free City Maps, Free Parking, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Ceiling Fan, Outdoor Terrace, Parking, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Luggage Storage, Tours/Travel Desk, Meals Available",,
,El Nido,,Philippines,"MG Chateau Hotel offered private rooms with private Bathroom and hot shower. All our rooms have different design and view, Each rooms has a garden and sea view. We have private parking We offered Island tour ,Van transfer ,Foods and Drinks. Please be advised that we are using portable wifi only which available at the reception, and rooftop area only. ***Property Policies*** Cancellation policy: 15 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00. Check out before 11:00 noon. Breakfast not included. No curfew. We do not accept customers younger than 18 years of age. Non smoking in the room but have smoking area.  View House Rules  ",unknown,,Hotel,,MG Chateau Hotel,US$22.94,8.6,Fabulous,1,,"Free Parking, Air Conditioning, Parking, Housekeeping, Tours/Travel Desk",,
,El Nido,,Philippines,"Thank you for choosing Aquing's Place! Aquing's Place is a basic accommodation that offers you quiet and relaxing ambiance that far from crowded people and near at the beachfront that suit to your budget. We have 2 standard double room with one queen size bed, each room basically allow 2 people stay with free WIFI. Come and enjoy your stay here! ***Property Policies*** -Cancellation will be 3 days prior to arrival. -Payment upon arrival by cash. -Upon arrival cancellation are not allowed. No refund at all. -Check in time will be from 14:00. -Check out time before 12:00 noon. -Breakfast upon requested but not free. Free coffee anytime. -Extension of days shall be informed before the day of check out to check the availability of rooms. -Loss of the key will be charge 300 pesos. -For extra bed for additional people will be cost 200.00 -Electric power shortage shall not guarantee but there is a generator set for temporary. -Do not expect to much to avoid hurt your feelings because you paid is what you get.. 😊😊  View House Rules  ",unknown,,Bed and Breakfast,,Aquings Place,US$14.83,,No Rating,0,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Parking, Washing Machine, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Towels for hire, Wake-up calls, Tea & Coffee Making Facilities, Wi-Fi",,
5.3,El Nido,5.3,Philippines,El Nido's newest and swinging-est backpackers' hostel! Clean and cheap and comfortable. Bunk beds and single beds available in shared open fan rooms. Come and chill with us in this peaceful hotel where you can relax in our hammocks and use our shared kitchen. We are very close to Las Cabanas beach ! ***Property Policies & Conditions: 1. Cancellation policy: 3 days before arrival. 2. Check in from 14:00 to 23:00. 3. Check out before 12:00 noon. 4. Payment upon arrival by cash only 5. Reception working hours 09:00-23:00. 6. Age Restriction: 18+. 7. Taxes included. 8. Breakfast not included.  View House Rules  ,unknown,6.0,Hostel,6.0,Swinging Carabao Hostel,US$11.07,6.4,Good,49,6.7,"Free WiFi, Linen Included, Breakfast Not Included, Ceiling Fan, Common Room, Fridge/Freezer, Outdoor Terrace, Internet Access, Reception (limited hours), Bar, Cafe, Meals Available",8.0,7.3
,El Nido,,Philippines,"Harmony Healing Resort Unplug completely and relax your days away at our beachfront escape. Sleep out in the open, under a sky full of stars miles away from the nearest city. Why sleep at a 5-star resort, when you can sleep under a million stars! Need space and time to recharge your batteries, write that book you've been thinking about, work on your thesis, or just want to be immersed in nature? At Harmony Healing Resort we got you covered. Take some time to yourself and just be... Meet other travelers, eat locally grown fresh food, and enjoy the simplicity of life. IMPORTANT INFORMATION: We do NOT have any credit card facilities so please bring enough cash with you for food, drinks, tours and accommodation (if you haven’t already paid online). • ECO – ESCAPE: Solar Power, Composting Toilets, Outdoor Showers, Natural Ventilation, Life At Plumeria we are an off-the-grid eco escape, where we strive to live in harmony with the local environment. We have dry toilets (you’ll be taught how to use them) where the waste is composted and eventually will be converted into nutrient rich soil for the garden. Each room is designed to maximize airflow coming off the ocean, so we do not need fans or air-conditioning. The nights can be quite chilly, so we recommend bringing a light sweater or pants. We have solar power for DC lighting throughout Plumeria. We have a couple charging points, for your gadgets. Plumeria is designed to give you a comfortable stay fully immersed in nature… what that means is there will be bugs, chickens, maybe even the passing goat, pig, or cow. It’s not for everyone. But if your ready to get away, enjoy the simplicity, and reconnect with nature this may be the best place for you. • SIGNAL Plumeria is an escape which means you have the pleasure to escape from your social media and work emails as well. Put your cellphone away and enjoy the natural beauty. If you cannot break away from the rest of the world you can walk out during low tide to get signal just past our sea meadow about 100 meters into the ocean. Disconnect to connect! • BEACH Our beach is good for swimming during high tide, during low tide the tide goes out very far. There is some decent snorkeling in the deeper areas. We recommend bringing water shoes if you want to explore the future area as it can get quite rocky. • RESTAURANT All of our food is fresh and locally sourced as we strive to support local farmers and suppliers. We’re in the process of starting an organic farm/garden to supply majority of Plumeria’s food needs. Please let us know when you make your booking of any dietary requirements. • TOURS: Get completely away from the crowded El Nido Bacuit Bay and enjoy an ocean adventure to local islands, secluded beaches and caves, vibrant coral reefs, and learn to fish local style. Cheers!! Terms and Conditions: Free Cancellation:  3 Days before the arrival without being charged by the property Check in from 10:00-11:00am Check out from 11:00-12:00pm Payment on Arrival: Cash Only Tax Included Breakfast Not Included NO smoking in Room, but have a smoking area Reception working hours 7 am - 7 pm  View House Rules  ",unknown,,Campsite,,Harmony Healing Resort,US$7.42,9.4,Superb,1,,"Linen Included, Towels Included, Breakfast Not Included, Parking, Safe Deposit Box, Late check-out, Reception (limited hours), Tours/Travel Desk, Bar, Meals Available, Restaurant",,
5.0,El Nido,6.0,Philippines,"Laule'a Hostel is situated in the heart of El Nido.  It is 250 meters away from the beach.  A newly constructed building in the middle of town proper.  Walking distance from  restaurants, cafe, groceries, souvenir shops, pharmaceuticals, bakery,  Laule'a Hostel provides air-conditioned rooms with free WiFi and express check-in and check-out. The property is around 2.3 km from Corong Corong Beach, 600 metres from Ipil Ipil Beach and 600 metres from Papaya Beach. The property is non-smoking and is set 600 meters from Big Lagoon El Nido. We can arranged island tours, diving lessons and van transfers. A continental breakfast is available daily at Laule'a Hostel. Popular points of interest near the accommodation include Matinloc Shrine, Paradise Beach and Seven Commandos Beach, Big Lagoon, Small Lagoon. The rooms are are fitted with air conditioning, and a desk . The rooms also comes with a private bathroom equipped with a shower facility with free toiletries and use of towel. Terms and Conditions: Cancellation policy: 7 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Balance will be paid 6 days before arrival by credit cards thru Paypal only. Other bookings less than 7 days will be non-refundable. Check in from 02:00 to 23:00 (If you are planning to arrive after midnight please contact the property in advance using the information on the booking confirmation) Airport shuttle service is available upon request from 8:00 AM to 6:00 PM. Fees may apply. Check out before 12:00 Reception hours: 06:00-24:00 Payment upon arrival by credit cards. Taxes not included - 12.00% (VAT) Breakfast included. Curfew until 00:00. no extra bed/ cribs in all rooms  View House Rules  ",unknown,5.0,Bed and Breakfast,6.0,Laule'a Hostel El Nido,US$15.82,5.3,Rating,2,5.0,"Free Breakfast, Free Internet Access, Linen Included, Towels Included, Air Conditioning, Hot Showers, Airport Transfers, Express check-in / out, Housekeeping, Internet Access, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Café, Wi-Fi",6.0,4.0
,El Nido,,Philippines,"Island Hop Nido Hostel started from a dream of bringing comfort to more tourists and travelers with nicer and more advanced facilities. It is inspired by a simple ancestral house that we turned into Manny’s Guesthouse in Puerto Princesa in the year 2009. Carmela and I became known to tourists and travelers for our hands-on approach with each guest that we welcomed. From this experience, we dreamed of building a better home for tourists and travelers all over the world. Now, we have relocated here in the majestic town of El Nido. Expect that we will serve you with much more enthusiasm. Island Hop Nido Hostel is definitely bigger and better but still remains homey and affordable for everyone. We offer a wide range of services from arranging tour packages, transportation, a restaurant bar, a dormitory-type room, complete room facilities, and a lot more. We hope to see you here soon.  View House Rules  ",unknown,,Hostel,,Island Hop Nido Hostel,US$14.83,,No Rating,22,,"Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Fridge/Freezer, Hot Showers, Iron / Ironing Board, Meeting Rooms, Parking, Utensils, Washing Machine, 24 Hour Reception, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Laundry Facilities, Tours/Travel Desk, Cafe, Meals Available, Board Games, Wi-Fi",,
,El Nido,,Philippines,"The campsite accomodations are made of native materials such as bamboo and nipa leaves. The set up is basic but comfy and preserves its island feel. This is a perfect place to relax and disconnect.  Backpackers Island El Nido has exclusive white sand beach front is available 24/7.  Nearby shipwreck with corals is perfect snorkling site. Backpackers Island El Nido has a restaurant, huts with beddings, fresh water showers, toilets with bidet, kayak, balsa or floating bed, beach towels, beach chair recliners with table, snorkling gears, and free rountrip boat transfers. The island camp also offers excursions to beautiful islands along El Nido to Linapacan route . Please let them know in advance if you wish to join one of the excursions.  View House Rules  ",unknown,,Campsite,,Backpackers Island El Nido,US$22.74,,,0,,"Free Breakfast, Free WiFi, Linen Included, Towels Included, BBQ, Book Exchange, Laundry Facilities, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Bar, Meals Available, Restaurant, Games Room",,
