atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
7.9,Ubud,8.8,Indonesia,"Created for a new generation of travelers, Gusti Backpackers House is truly one of a kind hostel located in Downtown Ubud, with communal area and premium shared rooms thoughtfully designed by Balinese traditional house designer. The property also features family temples and traditional house, with a chance to connect to real Balinese family's life. Gusti Backpackers House is housed in the iconic Ubud traditional town,  vibrant Downtown neighborhood. The property is walking distance to unique attractions such as Monkey Forest, Ubud Market, Ubud Palace. The place also makes you easy to find restaurants, bars, and nightlife. The building offers shared room designed with Balinese traditional style. Terms and conditions: Free Cancellation:1 Day before the arrival without being charged by the property Check in from 1:00 PM Check out Before 11:00 AM Payment on Arrival:Cash Only Tax Included Breakfast Included No smoking in Room, but have smoking area Age Restriction:18- 55 Reception working hours 24hours  View House Rules  ",1.3,8.4,Hostel,9.2,Gusti Backpackers House,US$6.61,8.7,Fabulous,126,8.9,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Book Exchange, Common Room, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Outdoor Terrace, Reading Light, Security Lockers, 24 Hour Security, Airport Transfers, Housekeeping, Laundry Facilities, Luggage Storage, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Tea & Coffee Making Facilities, Wi-Fi",8.6,9.1
8.6,Ubud,8.9,Indonesia,"You’ll get good vibes, comfortable accommodation and unforgettable fun in this chic, centrally located hostel. Nestled in one of Ubud’s coolest areas, PADI - PADI Backpackers House combines a friendly, relaxed atmosphere with exciting activities and sparkling Ubud life. Our smiling staff is eager to share insider tips on the hottest things to see and do here in beautiful Bali. Your every need is met here. Cruise the streets of Ubud with the bike and scooter rental available at the hostel or discover the town’s rich history and culture with entertaining tours with a booking service available at our hostel. Your perfect Bali experience is our goal. We know traveling can be exhausting, so we’ve created a comfy environment where you’ll feel right at home. You’ll sleep soundly in soft, clean beds and start your day strong with our free breakfast. Terms and Conditions: Free Cancellation:1 Day before the arrival without being charged by the property Check in from 14:00 - 21:00. We allow late check-in, but please give us the early notice regarding the details of your late check-in. Check out Before 11:00 Payment on Arrival: Cash Only Tax Included Breakfast Included FREE UBUD TOUR NO smoking in Room, but have a smoking area Age Restriction:17 yrs+ Reception working hours:7:30 - 21:00 Please to be quite after 10.30 p.m.  View House Rules  ",2.7,8.8,Hostel,9.6,PADI - PADI Backpackers House,US$5.62,9.2,Superb,344,9.1,"Free Breakfast, Free City Maps, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Fridge/Freezer, Hot Showers, Parking, Security Lockers, Housekeeping, Late check-out, Laundry Facilities, Shuttle Bus, Wake-up calls, Wi-Fi",9.6,10.0
8.3,Ubud,8.1,Indonesia,"Green View Backpackers inn is a perfect place for those who want to feel the atmosphere of Ubud and are looking for affordable accommodation in the city center. Excellent location (Ubud downtown ), dormitory, private rooms with bathrooms and a homely atmosphere, ensures use of attractions that Ubud offers both day and night. We provide: -curtains at each bed in dorm room, for privacy. - Reading light and electrig plugs each bed - free breakfast - shared kitchen - free coffee and tea anytime you want - free  lockers and luggage room - free linen and towels - Tourist Information desk Attractions: We organize trips to: - Gili Islands - Nusa Penida - Nusa Lembongan  View House Rules  ",1.8,8.5,Hostel,8.9,Green View Backpackers inn,US$7.27,8.7,Fabulous,381,9.1,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Common Room, Cooker, Fridge/Freezer, Hair Dryers For Hire, Hot Showers, Iron / Ironing Board, Key Card Access, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Self-Catering Facilities, 24 Hour Security, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Cafe, Mini-Supermarket, Tea & Coffee Making Facilities, Games Room",9.1,8.8
8.5,Ubud,8.3,Indonesia,"We are hostel who run by family and helped by three staffs. We give you service 24 hours. So you can check in the late night or early morning. The price you pay is including breakfast and toiletries. We very close to Ubud iconic such as Monkey Forest Park ,Ubud Market and Ubud Palace. Both you can reach by foot, not more than 15 minutes walk. If you stay at Nani House 2 you can reach all interest place by foot or motor bike for the fastest way. We rented the motor bike for reasonable price, so you can ask everything to the owner or our staff. Dormitory room is available AC, and Private room only Fan room type.  View House Rules  ",1.9,8.6,Hostel,9.7,Nani House 2 Hostel,US$5.62,8.8,Fabulous,384,8.6,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Bicycle Parking, Ceiling Fan, Dryer, Hair Dryers, Hot Tub, Outdoor Terrace, Parking, Reading Light, Security Lockers, Towels Not Included, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Express check-in / out, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Tea & Coffee Making Facilities, Wi-Fi",9.0,9.1
8.7,Ubud,9.6,Indonesia,"DEMANK House is a hostel that is located not far from the city center Ubud within approximately 10 minutes walking distance. In addition to the famous Puri Ubud you can also visit other famous places such as Ubud Monkey Forest, Museum Puri Lukisan within around 15 minutes, Antonio Blanco and see views of rice fields in around Ubud. Ubud is a tourist area known for arts and culture so that suitable for guests who want to relax and enjoy the beauty of Ubud Bali in general and in particular. We offer hostel that fit your budget so that you can comfortably stay in Ubud. We offer simple rooms with enough facilities such as WiFi, free breakfast delivered directly to your room terrace, and a 24 hour service so you feel comfortable and quiet. In addition, we offer activities that you can do from Ubud, especially from our place. The activities we offer are: a one day tour, cycling tour, Rafting, climbing volcanoes and walking in rice field and so on that you can enjoy in Ubud.  View House Rules  ",1.8,9.3,Hostel,9.9,Demank House,US$6.77,9.5,Superb,222,9.3,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Book Exchange, Ceiling Fan, Fridge/Freezer, Hot Showers, Outdoor Terrace, Parking, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Shuttle Bus, Tours/Travel Desk, Towels for hire, Tea & Coffee Making Facilities, Wi-Fi",10.0,9.9
9.4,Ubud,9.9,Indonesia,"We have some exciting news - From now on Arya Monkey Forest is Kuna Bali! Same hostel, same management, same quality … just a new Name. Kuna Bali is a little oasis hostel hidden in a very peaceful and quiet street just behind the Monkey Forest Sanctuary and a few steps from the main sights, shops and restaurants in Ubud. Designed to be one of the coolest hostels in Bali, with a boho chic style in white concrete, natural wood and lush gardens all around our swimming pool, rooftop and lounge area. We offer daily free yoga, free massage, day trips, bbq nights, airport transfer, high speed internet and a healthy & tasty breakfast by Ubudian Cafe. We are a fun, safe and a great place to meet like-minded travellers from all over the world. ***Please Note: No Check in & Check out on Mar 25*** Because of Nyepi day in Bali on the 25th of March guests can still stay at the hotel on this day however they cannot checkin or checkout of the hotel as the streets are closed.  View House Rules  ",2.9,9.7,Hostel,8.8,Kuna Bali(previous Arya Monkey Forest),US$16.52,9.5,Superb,348,9.7,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Ceiling Fan, Common Room, Hair Dryers, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Bicycle Hire, Fax Service, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Bar, Cafe, Meals Available, Restaurant, Wi-Fi",9.8,9.4
9.1,Ubud,9.2,Indonesia,"Located in one of Ubud’s fabulous, Keladi House Ubud combines a friendly, very relaxed atmosphere in the middle of the rice field with exciting activities and calm Ubud life. You’ll get good vibes, comfortable accommodation and unforgettable fun in this chic, centrally located hostel. Your every need is met here. Cruise the streets of Ubud with the bike and scooter rental available at the hostel or discover the town’s rich history and culture with entertaining tours with a booking service available at our hostel. Your perfect Bali experience is our goal. Our warm smiling staff is eager to share insider tips on the best things to see and do here in beautiful Bali. We know traveling can be exhausting, so we’ve created a comfy environment where you’ll feel right at home. You’ll sleep soundly in soft, clean beds and start your day strong with our free breakfast. ** Property Policies** Cancellation Policy:24 hours before the arrival, otherwise being charged by the property. Check in from 14:00 pm. Check out Before 11:00 am. Payment on Arrival: Cash Only. Tax Included. Breakfast Included. Curfew (Before 23:00 pm). NO smoking in Room, but property have the smoking area. Age Restriction:17 years old - 40 years old. Reception working period/time:8:00 am - 23:00 pm.  View House Rules  ",2.7,9.0,Hostel,9.6,Keladi House Ubud,US$5.95,9.4,Superb,123,9.6,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Hot Showers, Parking, Security Lockers, 24 Hour Security, Fax Service, Housekeeping, Reception (limited hours), Tea & Coffee Making Facilities, Wi-Fi",9.8,9.8
8.9,Ubud,7.9,Indonesia,"Coming to Griyw Sugriwa Backpackers House, you will be able to enjoy wild nature with paddy rice fields, beautiful gardens, marvelous mountains and typical tropical baliness houses. Get away from the noises, traffic jams, stuffy streets of the Ubud Town. Only 10 minutes by walk from tourist area, Ubud main street, you will have chances to stay in a place that surrounding by Baliness culture. Becoming a person who explore the wilderness and natural beauty of real life in Ubud. Moreover, nothing can compare a spectacular view from our balcony at sunset time, when the sun down among coconut trees and rice field's sky. Our hostel provides dorm room as well as private room. Free wifi features the whole property. Griya Sugriwa Backpackers House's Terms and Conditions: Free Cancellation:1 Day before the arrival, otherwise being charged by the property Check in from 1:00 PM Check out Before 11:00AM Payment on Arrival: Cash and Credit Card, but extra Charge for credit card service fee. Tax Included Breakfast Included No Curfew No smoking in Room, but have smoking area Age Restriction:18 - 45 Reception working period/time 24hours Pet Not Friendly We will make Pre-authorization Charge for the first night to Secure the booking Please send email if you will late check in. Without information about late check in, bed will be resell.  View House Rules  ",3.1,8.4,Hostel,8.3,Griya Backpackers House,US$8.26,8.7,Fabulous,100,9.1,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Common Room, Fridge/Freezer, Hair Dryers, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Reading Light, Security Lockers, 24 Hour Security, Bicycle Hire, Housekeeping, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Meals Available, Tea & Coffee Making Facilities, Wi-Fi",9.6,8.8
9.4,Ubud,9.4,Indonesia,"Simply furnished, rooms feature traditional Balinese architecture and have plenty of natural light. They are equipped with a fan, seating area and private patio that overlooks the garden. A bathtub and toiletries are in the bathroom. The place is surrounded by nature. It is very quiet, away from the busy streets in Ubud. In the morning you can hear the birds singing. You can do tours all around Bali, whether it is to climb up a volcano in the east or visiting the Mother temple in the lake in the west. We serve you a various type of breakfast like our famous banana pancakes. Tea and coffee is available all time. We want you to feel like home. If you are happy, we are happy!  View House Rules  ",0.7,9.1,Bed and Breakfast,9.0,Pondok Permata Homestay,US$7.43,9.4,Superb,282,9.5,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Ceiling Fan, Dryer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Iron / Ironing Board, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Fax Service, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Wake-up calls, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",9.8,9.8
9.2,Ubud,9.8,Indonesia,"Arya Wellness Retreat is the perfect balance for a healthy, eco-friendly and social stay with a beautiful chic/boho decor style. We are located in the heart of Ubud, only a few steps from the main attractions, shops and restaurants. We are a place to relax and unwind through a combination of our free daily wellness and social activities: meditation, yoga, pilates, healing circles, fitness classes, workshops, day trips, movie nights, cooking class, family dinners and spa treatments, as well as healthy and nutritious food. Our menu was specially designed to offer an array of vegan options to help you detox your body, while using only the freshest, locally sourced produce. We are a fun, safe and a great place to meet like-minded travellers from all over the world. ***Please Note: No Check in & Check out on Mar 25*** Because of Nyepi day in Bali on the 25th of March guests can still stay at the hotel on this day however they cannot checkin or checkout of the hotel as the streets are closed.  View House Rules  ",2,9.5,Hostel,9.6,Arya Wellness Retreat,US$18.83,9.5,Superb,53,9.7,"Free Breakfast, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, BBQ, Cable TV, Ceiling Fan, Hair Dryers, Hot Showers, Outdoor Terrace, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Luggage Storage, Tours/Travel Desk, Bar, Cafe, Meals Available, Restaurant, Board Games, Games Room, Wi-Fi",9.4,9.4
8.2,Ubud,8.6,Indonesia,"Puji Hostel is centrally located, walking distance from many attractions, restaurants, shops and cafes. Come to our hostel to meet backpackers, unwind by the pool or hang out in the common areas.We offer dormitories with 6 beds, 8 beds. If you prefer more privacy, there are also private bungalows. Each dormitory and bungalow has it's own en-suite bathroom including hot shower and toilet, a small terrace and AC. Our guest get free breakfast. You will be welcomed by our friendly and knowledgeable staff who can help you with tours or transport bookings during your stay in Ubud. One of the most popular activity in Ubud is the Mount Batur sunrise trek which you can book with us. We can also book transportation to the islands Gili, including pick up at the hostel. Laundry, airport pick-up, and motorbike rental services are provided at an extra cost. We can help with everything you need for a smooth holiday in the wonderful Ubud.  View House Rules  ",1.5,8.4,Hostel,9.2,Puji Hostel,US$6.61,8.6,Fabulous,1499,8.3,"Free Breakfast, Free Parking, Free WiFi, Linen Included, Bicycle Parking, Ceiling Fan, Common Room, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Housekeeping, Laundry Facilities, Luggage Storage, Shuttle Bus, Tours/Travel Desk, Bar, Meals Available",8.7,8.7
8.9,Ubud,8.9,Indonesia,"Green Paddy Hostel Villa  is a hostel with unique concept. Combination of hostel style with villa facilities, ideally suited for all tourists who want to feel stay at villa in Ubud, but pay in hostel price (low budget ). This place give you real experience stay among rice field and swim in infinity pool with amazing green paddys  view. You will love it !! For you who want  explore Ubud and feel the culture  heritage site of Ubud, such  as Ubud Market, Ubud Palace, Goa Gajah Temple, and Rice terrace, our  Staff member will be glad to assist you to explore.,Let's get it on....  View House Rules  ",2.8,8.8,Hostel,7.9,Green Paddy Hostel & Villa,US$5.81,8.9,Fabulous,549,9.1,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Common Room, Cooker, Dryer, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Hot Tub, Iron / Ironing Board, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Self-Catering Facilities, Swimming Pool, 24 Hour Security, Airport Transfers, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Towels for hire, Meals Available, Tea & Coffee Making Facilities",9.4,9.1
8.8,Ubud,8.6,Indonesia,"Wayan's Family Hostel is a really cool, cozy and affordable hostel with private rooms right in the center of Ubud. Its strongest point is location. The hostel is situated in the real center of Ubud. Best of all, taxi and public transport are not necessary to reach any of the major historical sites or tourist attractions, such as Ubud main street or Monkey Forest.  Also it is easy to walk to shuttle point. Designed with Balinese Traditional House style, the totally furnished rooms and flats are side-by-side, accommodating a total of 22 guests. Each room is 4 meters high, so there is an extra floor for your comfort. Internet is accessible in all flats. All different kind of beds (king-size, double, singles and bunk beds) make your staying comfortable.  Each room has it own toilet and bathroom to feel at home. The staff is ready at any time of a day 0-24 to help you out with any question you have and try to make our life easier, safer and happier in your time you in this great Ubud. Recommendation is available of programs, excursions, restaurants, traditional dance and all venues in Ubud. ***Property Policies & Conditions: 1. Check-in Time: from 11:00am. - Please send email or call to us, if you have late check in or early check in. 2. Check-out Time: before 11:00am. 3. Payment upon arrival by cash only. 4. Cancellation Policy: Up to 72 hours advance notice before arrival is required. 5. Age Restriction: The minimum age to stay at the hostel is 10 years old. 6. No smoking inside the rooms. 7. No drugs.  View House Rules  ",2,8.6,Hostel,9.6,The Wayan House,US$7.93,9.0,Superb,980,9.0,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Ceiling Fan, Common Room, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Airport Transfers, Housekeeping, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Tea & Coffee Making Facilities, Wi-Fi",9.1,8.9
,Ubud,,Indonesia,"Our property name Suryadina Guesthouse,  name of  Suryadina taken from my daughter name Surya and Dina, located in the center of Ubud but quiet, because we are inside lane and the place so quiet but close to place, restaurant, shop, Ubud palace and also Monkey forest that really popular place so many people see. Our property having air conditioning and with balcony. When you do breakfast, you just waiting in front your room and we bring it . Our room also having mosquito net and you will feel comfortable when stay with us. We also do some other activities like renting scooter, mountain trekking, fast boat to Gili and Nusa Penida, one day tour with driver, cooking class, ticketing dances, pick up service and drop from and to airport. All guests that coming to our place, we feel them like our family, so when you are stay in our place, directly you will be our family. You can ask anything  like family, we will do any question or handle you as well during stay. Welcome to our place. Love! Terms and Conditions: Cancellation policy: 2 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 12:00 to 23:00 . Check out from 09:00 to 13:00 . Payment upon arrival by cash. Taxes included. Breakfast included. Curfew from 10:00. Reception working hours 09:00-24.00  View House Rules  ",1.1,,Bed and Breakfast,,Suryadina Guesthouse,US$12.39,,No Rating,0,,"Free Breakfast, Free WiFi, Linen Included, Air Conditioning, Cots Available, Reception (limited hours), Wi-Fi",,
10.0,Ubud,10.0,Indonesia,"Ubad literally means “medicine”, is a word of the worldwide known village Ubud derived from. Located in the old Jukutpaku Village, Singakerta, Ubud about 10 minutes drive from Ubud Center or Monkey Forest, this retreat is aimed to bring back Ubud’s past with its natural amenities, organic garden, and the Jukutpaku Village ambiance where everyday life is an offering towards the God, the nature, and fellow human being. Its five (5) rooms is comfortably designed overlooking the outdoor pool, completed with LED TV, Airconditioner, spacious bathroom with separate bathtub and shower, coffee and tea making facilities, sleepers, and beautifully arranged lighting. The restaurant and reception are the heart of this retreat. Placed next to the pool, it is designed in old style of Balinese building with alang-alang roof, water hyacinth (enceng gondok) chairs and tables, and bamboo facilities, it reach its best during the night when the lights on. Home Hosted Dinner at US $ 20 or IDR 200,000 net/person (minimum 4 persons) Is the most desired activity to get in touch with real Balinese way of life.  Started on the evening at 6 PM, guests will be shown and explained about Balinese house compound, where one big family lives together; share everything they have in their daily activities. Continued with a dinner in real villager’s way, where food & delicacies served on one big space and everyone are free to take whatever they want. Forget about formal chair & table or fancy dessert because everyone sits on the floor and eat together as part of the family. Before that, the host will invite guests joining the dinner preparation or practicing how to make a simple religious offering. It is a mind relaxing activities tough. Dinner done at about 7:30-8:00 PM, it is time to help the children of the family to finish their school homework, helping the ladies preparing next day’s offering, or participating in the man of the family’s conversation to plan family  future. How cool is that?  View House Rules  ",4.8,10.0,Bed and Breakfast,10.0,"Ubad Retreat, Ubud",US$19.82,10.0,Superb,4,10.0,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Towels Included, Air Conditioning, BBQ, Bicycle Parking, Cable TV, Cots Available, Elevator, Outdoor Swimming Pool, Outdoor Terrace, Parking, Self-Catering Facilities, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Fax Service, Housekeeping, Internet Access, Laundry Facilities, Meals Available, Restaurant, Tea & Coffee Making Facilities",10.0,10.0
,Ubud,,Indonesia,"From the same owners of FatCat Community Backpackers [Auckland, New Zealand] and Earthship Patagonia [El Bolsón, Argentina], FatCat Bali offers a wonderful private space, looking down on a river valley with rice fields bordered by a forest, a home away from home, to nourish and treat yourself. We back onto an undisturbed valley, are surrounded by rice fields, have lush gardens and at night you’re fortunate to see a heaven full of stars and in the quietness hear the healing sounds of nature. FatCat Bali is designed around a central communal living area which makes for a perfect location to relax and enjoy your new found friends. To eat meals, listen and play music, read a book or relax. The lounge area overlooks a valley containing a river and rice fields. Sit and watch the sun setting while you eat dinner and ponder the world. Terms and Conditions: Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 20:00 . Check out before 10:00 . Payment upon arrival by Cash and Credit Card, but extra Charge for credit card service fee. Taxes included. Breakfast included. No curfew. Non smoking. Reception working period/time:8am-8pm We will make Pre-authorization Charge for the first night to Secure the booking Age restriction, we accept the guests over 6 years old.  View House Rules  ",2.1,,Hostel,,FatCat Community Backpackers Bali,US$61.12,,No Rating,0,,"Free Breakfast, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Ceiling Fan, Fridge/Freezer, Hot Showers, Outdoor Swimming Pool, Sauna, Swimming Pool, Airport Transfers, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Tea & Coffee Making Facilities, Wi-Fi",,
,Ubud,,Indonesia,"Hello! Thanks for checking us out. We are Hostel Tiari, a quality budget dormitory. We have : - 8 bunkbeds in 2 rooms with privacy curtains, plugs, and moveable reading lamps. - A shared kitchen with daily FREE coffee & tea - Hot & cold showers - Bath towel - Cleaning service - Wi-Fi - Smoking areas - Walls with beautiful murals for all your selfie needs - 10 minutes walk to Ubud center - A driver in-house for rides and tours - A nice lounge with hammock to relax - Garden with a swing 'Come as a guest, leave as a friend' - Hostel Tiari Terms and Conditions: Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 13:00 to 23:00 . Check out before 12:00 . Payment upon arrival by cash. Taxes included. Breakfast included. No curfew. We do not accept customers younger than 5 years of age. NO smoking in Room, but have smoking area Reception working period/time8:00 AM to 12:00（mid night）  View House Rules  ",2.4,,Hostel,,Hostel Tiari - Cheap & Good in Ubud,US$5.29,,,0,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Bicycle Parking, Dishwasher, Fridge/Freezer, Hot Showers, Outdoor Terrace, Parking, Express check-in / out, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Tea & Coffee Making Facilities, Board Games, Wi-Fi",,
5.0,Ubud,3.5,Indonesia,"Centrally Located, NGURAH HOSTEL is Chilled out place with free WIFI (20mbps) where you can enjoy the Traditional activities community of ubud, the city of ubud, the ubud palace, monkey forest, just only for walking distance from ngurah Hostel. and many of nice restaurant and rice fields. We are in the Quiet area nice by the pool. Ngurah Hostel consists of 2 private rooms with hot shower,and nice terrace and garden, 2 Dormitory mixes with 4 beds, and 1 Dormitory mixes with 7 beds and All of this with the private bathroom. Also communal area is here to meet the people.also available free breakfast, small kitchen with Kitchen equipment.and BBQ equipment.it's so nice free coffee and tea,drinking water,hot water, thank you and welcome at Ngurah Hostel.  View House Rules  ",0.8,3.5,Hostel,6.5,Ngurah Hostel Ubud,US$3.96,4.8,Rating,35,4.5,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, BBQ, Bicycle Parking, Ceiling Fan, Common Room, Cooker, Cots Available, Fridge/Freezer, Jobs Board, Outdoor Swimming Pool, Outdoor Terrace, Reading Light, Security Lockers, Swimming Pool, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",5.0,5.5
4.7,Ubud,4.7,Indonesia,"You who are looking for a hotel in the area of Ubud to take a rest after a tour can make Pering Bungalow Hotel Ubud as an option. Besides being in a strategic location, this accommodation also has comfortable rooms. This accommodation which is located in central Ubud city offers rooms that blend modern elements with Balinese décor. Each room features a rattan or wooden interior design. All rooms have a desk, wardrobe and seating area on the private terrace or balcony. Bathtubs and showers can be found in each bathroom. Pering Bungalow Hotel Ubud keeps the staff on the 24-hour  in the receptionist to assist guests staying. You can make private check-in / check-out and day trip arrangements at the tour desk. Free Cancellation: 3Days before the arrival without being charged by the property Check in from 14.00 Check out Before 12.00 Payment on Arrival: Cash and Credit Card, but extra Charge for credit card service fee, Service Fee 3% Reception working hours 24 Hours Tax included no curfew No pets NO smoking in Room, but have smoking area  View House Rules  ",1.4,7.3,Hostel,10.0,Pering Bungalow,US$6.60,6.6,Good,10,6.7,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Indoor Swimming Pool, Outdoor Terrace, Parking, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Wi-Fi",6.7,6.0
,Ubud,,Indonesia,"Jati Home stay is the home of painter Dewa Nyoman Jati, a famous painter whose painting hangs in the highly regarded Neka Museum. Jati comes a family of painters over many generations. Located In the cool lush central highlands of Bali, approximately 45 minutes drive from Bali's International Airport lays Ubud, the world famous arts & crafts capital of Bali. At Jati you will enjoy modern facilities and amenities including hot water, box fan, en-suite bathroom, a restaurant, airport transfer, laundry service, tour arrangement, and car, motorbike, and bicycle rental. With the charm and warmth of Balinese hospitality, Mr. Jati & his gracious staff offer you special personalized service. You can also enjoy Jati's own collection of paintings in his gallery at the home stay. Just south of Ubud the enchanting village of Padand Tegal, a local artist community, Jati Home Stay is a place of peace and harmony. All our rooms face shimmering rice fields and are edged by a graceful garden. This peaceful place is the perfect setting to immerse yourself in nature, beauty and serenity. Our ideal location makes it easy for you to reach the heart of Ubud for shopping, entertainment, and world class dinning. Yet you can easily escape the hustle and bustle of the town and stroll through the charming Monkey Forest.  View House Rules  ",1.7,,Hostel,,Jati Home Stay and Gallery,US$7.71,,No Rating,360,,"Free Breakfast, Free Internet Access, Free WiFi, Linen Included, Towels Included, Bicycle Parking, Cable TV, Card Phones, Ceiling Fan, Hot Showers, Outdoor Terrace, Parking, Security Lockers, 24 Hour Security, Airport Transfers, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Luggage Storage, Postal Service, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Towels for hire, Cafe, Board Games",,
